"objectid","crtr_yr","stdg_cd","stdg_nm","sgg_cd","sgg_nm","sigun_cd","sigun_nm","flod_dngr_idx","frst_rgtr_id","frst_reg_dt","mdfr_id","mdfcn_dt"
8083,"2019","41590330  ",마도면,"41590",화성시,"41590",화성시,0.2902931393,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
8084,"2019","41590340  ",송산면,"41590",화성시,"41590",화성시,0.2998868796,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
8085,"2019","41590350  ",서신면,"41590",화성시,"41590",화성시,0.2602594722,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
8086,"2019","41590360  ",팔탄면,"41590",화성시,"41590",화성시,0.3004169885,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
8087,"2019","41550132  ",발화동,"41550",안성시,"41550",안성시,0.3419969993,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
8088,"2019","41550133  ",중리동,"41550",안성시,"41550",안성시,0.3045633102,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
8089,"2019","41550250  ",공도읍,"41550",안성시,"41550",안성시,0.3596093973,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
8090,"2019","41550310  ",보개면,"41550",안성시,"41550",안성시,0.2764416425,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
8091,"2019","41550320  ",금광면,"41550",안성시,"41550",안성시,0.1675669647,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
8092,"2019","41550330  ",서운면,"41550",안성시,"41550",안성시,0.2618183774,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
8093,"2019","41550340  ",미양면,"41550",안성시,"41550",안성시,0.2909106186,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
8094,"2019","41550350  ",대덕면,"41550",안성시,"41550",안성시,0.2821104705,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
8095,"2019","41550360  ",양성면,"41550",안성시,"41550",안성시,0.2776610662,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
8096,"2019","41550380  ",원곡면,"41550",안성시,"41550",안성시,0.2322388922,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
8097,"2019","41550390  ",일죽면,"41550",안성시,"41550",안성시,0.2900840840,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
8098,"2019","41550400  ",죽산면,"41550",안성시,"41550",안성시,0.2357466198,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
8099,"2019","41550410  ",삼죽면,"41550",안성시,"41550",안성시,0.2817263932,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
8100,"2019","41550420  ",고삼면,"41550",안성시,"41550",안성시,0.2942016445,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
8101,"2019","41570101  ",북변동,"41570",김포시,"41570",김포시,0.9100217478,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
8102,"2019","41570102  ",걸포동,"41570",김포시,"41570",김포시,0.7465610275,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
8103,"2019","41570103  ",운양동,"41570",김포시,"41570",김포시,0.8167632179,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
8104,"2019","41570107  ",풍무동,"41570",김포시,"41570",김포시,0.8478050562,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
8105,"2019","41570108  ",마산동,"41570",김포시,"41570",김포시,0.8111188077,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
8106,"2019","41570109  ",구래동,"41570",김포시,"41570",김포시,0.8735892157,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
8107,"2019","41570250  ",통진읍,"41570",김포시,"41570",김포시,0.9483914592,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
8108,"2019","41570253  ",고촌읍,"41570",김포시,"41570",김포시,0.7280520492,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
8109,"2019","41570256  ",양촌읍,"41570",김포시,"41570",김포시,0.8202421419,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
8110,"2019","41570340  ",대곶면,"41570",김포시,"41570",김포시,0.8975261140,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
8111,"2019","41570350  ",월곶면,"41570",김포시,"41570",김포시,0.9235788747,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
8112,"2019","41570360  ",하성면,"41570",김포시,"41570",김포시,0.8611425901,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
8113,"2019","41590116  ",진안동,"41590",화성시,"41590",화성시,0.5783153795,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
8114,"2019","41590117  ",병점동,"41590",화성시,"41590",화성시,0.6049451976,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
8115,"2019","41590118  ",능동,"41590",화성시,"41590",화성시,0.6346008346,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
8116,"2019","41590119  ",기산동,"41590",화성시,"41590",화성시,0.6019879120,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
8117,"2019","41590120  ",반월동,"41590",화성시,"41590",화성시,0.4890758729,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
8118,"2019","41590121  ",반정동,"41590",화성시,"41590",화성시,0.4893522632,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
8119,"2019","41590122  ",황계동,"41590",화성시,"41590",화성시,0.4071854382,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
8120,"2019","41590123  ",배양동,"41590",화성시,"41590",화성시,0.4394909433,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
8121,"2019","41590124  ",기안동,"41590",화성시,"41590",화성시,0.5106129841,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
8122,"2019","41590125  ",송산동,"41590",화성시,"41590",화성시,0.4384597635,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
8123,"2019","41590126  ",안녕동,"41590",화성시,"41590",화성시,0.4413687999,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
8124,"2019","41590127  ",반송동,"41590",화성시,"41590",화성시,0.6072502347,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
8125,"2019","41590128  ",석우동,"41590",화성시,"41590",화성시,0.3610421878,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
8126,"2019","41590129  ",오산동,"41590",화성시,"41590",화성시,0.3808764941,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
8127,"2019","41590130  ",청계동,"41590",화성시,"41590",화성시,0.4801732453,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
8128,"2019","41590134  ",목동,"41590",화성시,"41590",화성시,0.4903018562,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
8129,"2019","41590135  ",산척동,"41590",화성시,"41590",화성시,0.4274987008,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
8130,"2019","41590136  ",장지동,"41590",화성시,"41590",화성시,0.4254187918,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
8131,"2019","41590137  ",송동,"41590",화성시,"41590",화성시,0.3983454851,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
8132,"2019","41670107  ",하동,"41670",여주시,"41670",여주시,0.2505043683,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
8133,"2019","41590138  ",방교동,"41590",화성시,"41590",화성시,0.4288222359,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
8134,"2019","41630115  ",고암동,"41630",양주시,"41630",양주시,0.5544017461,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
8135,"2019","41590139  ",금곡동,"41590",화성시,"41590",화성시,0.4694924427,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
8136,"2019","41590140  ",새솔동,"41590",화성시,"41590",화성시,0.0557114138,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
8137,"2019","41590253  ",봉담읍,"41590",화성시,"41590",화성시,0.3186879037,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
8138,"2019","41590256  ",우정읍,"41590",화성시,"41590",화성시,0.3023801002,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
8139,"2019","41610101  ",경안동,"41610",광주시,"41610",광주시,0.8122926825,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
8140,"2019","41650310  ",군내면,"41650",포천시,"41650",포천시,0.2890568936,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
8141,"2019","41650320  ",내촌면,"41650",포천시,"41650",포천시,0.2495105687,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
8142,"2019","41650330  ",가산면,"41650",포천시,"41650",포천시,0.3260300932,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
8143,"2019","41610102  ",쌍령동,"41610",광주시,"41610",광주시,0.5949189034,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
8144,"2019","41670104  ",우만동,"41670",여주시,"41670",여주시,0.2236144739,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
8145,"2019","41610113  ",목동,"41610",광주시,"41610",광주시,0.4255565754,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
8146,"2019","41670105  ",단현동,"41670",여주시,"41670",여주시,0.1979476435,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
8147,"2019","41610103  ",송정동,"41610",광주시,"41610",광주시,0.6691527785,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
8148,"2019","41650340  ",신북면,"41650",포천시,"41650",포천시,0.3602726148,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
8149,"2019","41650350  ",창수면,"41650",포천시,"41650",포천시,0.3927351141,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
8150,"2019","41650360  ",영중면,"41650",포천시,"41650",포천시,0.3016374463,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
8151,"2019","41650370  ",일동면,"41650",포천시,"41650",포천시,0.2129733960,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
8152,"2019","41650380  ",이동면,"41650",포천시,"41650",포천시,0.2034350004,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
8153,"2019","41650390  ",영북면,"41650",포천시,"41650",포천시,0.3235672940,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
8154,"2019","41650400  ",관인면,"41650",포천시,"41650",포천시,0.4474988702,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
8155,"2019","41650410  ",화현면,"41650",포천시,"41650",포천시,0.2575350669,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
8156,"2020","41830380  ",양동면,"41830",양평군,"41830",양평군,0.3995659073,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
8157,"2019","41610104  ",회덕동,"41610",광주시,"41610",광주시,0.6677028426,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
8158,"2020","41111130  ",정자동,"41111",수원시 장안구,"41110",수원시,0.8587401460,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
8159,"2020","41115120  ",팔달로1가,"41115",수원시 팔달구,"41110",수원시,0.8902136485,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
8160,"2019","41610106  ",목현동,"41610",광주시,"41610",광주시,0.5382351283,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
8161,"2019","41610107  ",삼동,"41610",광주시,"41610",광주시,0.5173186200,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
8162,"2019","41670106  ",신진동,"41670",여주시,"41670",여주시,0.2845851779,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
8163,"2019","41610108  ",중대동,"41610",광주시,"41610",광주시,0.5477783185,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
8164,"2020","41115121  ",팔달로2가,"41115",수원시 팔달구,"41110",수원시,0.9678359926,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
8165,"2019","41610109  ",직동,"41610",광주시,"41610",광주시,0.3942586867,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
8166,"2020","41550113  ",인지동,"41550",안성시,"41550",안성시,1.1170927405,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
8167,"2019","41610110  ",태전동,"41610",광주시,"41610",광주시,0.6166530464,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
8168,"2019","41610111  ",장지동,"41610",광주시,"41610",광주시,0.6186199180,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
8169,"2019","41610112  ",역동,"41610",광주시,"41610",광주시,0.6584020815,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
8170,"2019","41610114  ",고산동,"41610",광주시,"41610",광주시,0.4954525142,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
8171,"2019","41610115  ",신현동,"41610",광주시,"41610",광주시,0.5470098668,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
8172,"2019","41610116  ",능평동,"41610",광주시,"41610",광주시,0.5104750541,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
8173,"2019","41610117  ",문형동,"41610",광주시,"41610",광주시,0.4772645757,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
8174,"2019","41610118  ",추자동,"41610",광주시,"41610",광주시,0.5280811160,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
8175,"2019","41610119  ",매산동,"41610",광주시,"41610",광주시,0.5195999739,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
8176,"2019","41610120  ",양벌동,"41610",광주시,"41610",광주시,0.5860235362,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
8177,"2019","41610253  ",초월읍,"41610",광주시,"41610",광주시,0.4960522974,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
8178,"2019","41610259  ",곤지암읍,"41610",광주시,"41610",광주시,0.3518645925,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
8179,"2019","41610330  ",도척면,"41610",광주시,"41610",광주시,0.4019818019,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
8180,"2019","41610340  ",퇴촌면,"41610",광주시,"41610",광주시,0.4488586466,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
8181,"2019","41610350  ",남종면,"41610",광주시,"41610",광주시,0.4378263988,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
8182,"2019","41610370  ",남한산성면,"41610",광주시,"41610",광주시,0.5098131826,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
8183,"2019","41630101  ",유양동,"41630",양주시,"41630",양주시,0.5581714985,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
8184,"2019","41630102  ",어둔동,"41630",양주시,"41630",양주시,0.5412564940,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
8185,"2019","41630103  ",남방동,"41630",양주시,"41630",양주시,0.6090055880,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
8186,"2019","41630104  ",마전동,"41630",양주시,"41630",양주시,0.4663870304,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
8187,"2019","41630105  ",산북동,"41630",양주시,"41630",양주시,0.5309956320,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
8188,"2019","41630106  ",광사동,"41630",양주시,"41630",양주시,0.4687486799,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
8189,"2019","41630107  ",만송동,"41630",양주시,"41630",양주시,0.4471784553,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
8190,"2019","41630108  ",삼숭동,"41630",양주시,"41630",양주시,0.4623446980,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
8191,"2019","41630109  ",고읍동,"41630",양주시,"41630",양주시,0.5905488664,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
8192,"2019","41630110  ",덕정동,"41630",양주시,"41630",양주시,0.6460054341,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
8193,"2019","41630111  ",봉양동,"41630",양주시,"41630",양주시,0.4942295706,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
8194,"2019","41630112  ",회암동,"41630",양주시,"41630",양주시,0.4341996482,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
8195,"2019","41630113  ",율정동,"41630",양주시,"41630",양주시,0.3480025991,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
8196,"2019","41630114  ",옥정동,"41630",양주시,"41630",양주시,0.4590880950,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
8197,"2019","41630116  ",덕계동,"41630",양주시,"41630",양주시,0.5975506863,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
8198,"2019","41630117  ",회정동,"41630",양주시,"41630",양주시,0.5589591089,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
8199,"2019","41630250  ",백석읍,"41630",양주시,"41630",양주시,0.6545404879,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
8200,"2019","41630310  ",은현면,"41630",양주시,"41630",양주시,0.6406411766,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
8201,"2019","41630320  ",남면,"41630",양주시,"41630",양주시,0.7270742112,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
8202,"2019","41630330  ",광적면,"41630",양주시,"41630",양주시,0.7243678631,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
8203,"2019","41630340  ",장흥면,"41630",양주시,"41630",양주시,0.4690798705,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
8204,"2019","41650101  ",신읍동,"41650",포천시,"41650",포천시,0.4086745319,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
8205,"2019","41650102  ",어룡동,"41650",포천시,"41650",포천시,0.3538218698,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
8206,"2019","41650103  ",자작동,"41650",포천시,"41650",포천시,0.2966454217,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
8207,"2019","41650104  ",선단동,"41650",포천시,"41650",포천시,0.4236428184,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
8208,"2019","41650105  ",설운동,"41650",포천시,"41650",포천시,0.3654887334,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
8209,"2019","41650106  ",동교동,"41650",포천시,"41650",포천시,0.3484682826,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
8210,"2019","41650250  ",소흘읍,"41650",포천시,"41650",포천시,0.3309315223,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
8211,"2019","41670102  ",홍문동,"41670",여주시,"41670",여주시,0.4965450335,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
8212,"2019","41670103  ",창동,"41670",여주시,"41670",여주시,0.5435777559,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
8213,"2019","41670118  ",연양동,"41670",여주시,"41670",여주시,0.2419398363,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
8214,"2019","41670119  ",매룡동,"41670",여주시,"41670",여주시,0.2185588039,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
8215,"2020","41115130  ",신풍동,"41115",수원시 팔달구,"41110",수원시,0.9115404324,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
8216,"2019","41670108  ",교동,"41670",여주시,"41670",여주시,0.3047137570,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
8217,"2020","41115126  ",구천동,"41115",수원시 팔달구,"41110",수원시,1.0059747398,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
8218,"2019","41670109  ",월송동,"41670",여주시,"41670",여주시,0.2699829247,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
8219,"2019","41670110  ",가업동,"41670",여주시,"41670",여주시,0.2095852338,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
8220,"2019","41670111  ",연라동,"41670",여주시,"41670",여주시,0.2106976902,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
8221,"2019","41670112  ",상거동,"41670",여주시,"41670",여주시,0.1726650044,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
8222,"2019","41670113  ",하거동,"41670",여주시,"41670",여주시,0.1281062897,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
8223,"2019","41670114  ",삼교동,"41670",여주시,"41670",여주시,0.2713017259,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
8224,"2019","41670115  ",점봉동,"41670",여주시,"41670",여주시,0.3354824961,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
8225,"2019","41670116  ",능현동,"41670",여주시,"41670",여주시,0.2510238615,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
8226,"2019","41670117  ",멱곡동,"41670",여주시,"41670",여주시,0.2926537678,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
8227,"2019","41670122  ",현암동,"41670",여주시,"41670",여주시,0.2786041770,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
8228,"2019","41670123  ",오금동,"41670",여주시,"41670",여주시,0.2018128690,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
8229,"2019","41670120  ",천송동,"41670",여주시,"41670",여주시,0.2347706061,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
8230,"2019","41670250  ",가남읍,"41670",여주시,"41670",여주시,0.2409297090,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
8231,"2019","41670310  ",점동면,"41670",여주시,"41670",여주시,0.1341934615,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
8232,"2020","41550129  ",신소현동,"41550",안성시,"41550",안성시,0.8427044697,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
8233,"2020","41115128  ",매향동,"41115",수원시 팔달구,"41110",수원시,0.8600420356,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
8234,"2020","41115123  ",남창동,"41115",수원시 팔달구,"41110",수원시,0.8009563994,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
8235,"2019","41670121  ",오학동,"41670",여주시,"41670",여주시,0.3248156559,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
8236,"2019","41670320  ",흥천면,"41670",여주시,"41670",여주시,0.2765628738,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
8237,"2019","41670330  ",금사면,"41670",여주시,"41670",여주시,0.2104851137,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
8238,"2019","41670345  ",세종대왕면,"41670",여주시,"41670",여주시,0.2662920815,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
8239,"2019","41670350  ",대신면,"41670",여주시,"41670",여주시,0.2462146996,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
8240,"2019","41670360  ",북내면,"41670",여주시,"41670",여주시,0.1470963571,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
8241,"2019","41670370  ",강천면,"41670",여주시,"41670",여주시,0.1021288113,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
8242,"2019","41670380  ",산북면,"41670",여주시,"41670",여주시,0.2803313219,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
8243,"2019","41800250  ",연천읍,"41800",연천군,"41800",연천군,0.3683457888,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
8244,"2019","41800253  ",전곡읍,"41800",연천군,"41800",연천군,0.5965900975,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
8245,"2019","41800310  ",군남면,"41800",연천군,"41800",연천군,0.4306162948,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
8246,"2019","41800320  ",청산면,"41800",연천군,"41800",연천군,0.5218970258,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
8247,"2019","41800330  ",백학면,"41800",연천군,"41800",연천군,0.5498633200,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
8248,"2019","41800340  ",미산면,"41800",연천군,"41800",연천군,0.5183753672,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
8249,"2019","41800350  ",왕징면,"41800",연천군,"41800",연천군,0.3616420330,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
8250,"2019","41800360  ",신서면,"41800",연천군,"41800",연천군,0.2872229896,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
8251,"2019","41800370  ",중면,"41800",연천군,"41800",연천군,0.2582254242,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
8252,"2019","41830310  ",강상면,"41830",양평군,"41830",양평군,0.3261182237,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
8253,"2020","41111129  ",파장동,"41111",수원시 장안구,"41110",수원시,0.6455591791,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
8254,"2020","41830350  ",서종면,"41830",양평군,"41830",양평군,0.7840101939,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
8255,"2020","41830360  ",단월면,"41830",양평군,"41830",양평군,0.7875047642,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
8256,"2020","41111135  ",송죽동,"41111",수원시 장안구,"41110",수원시,0.7989727194,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
8257,"2020","41800380  ",장남면,"41800",연천군,"41800",연천군,0.7692335477,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
8258,"2020","41115124  ",영동,"41115",수원시 팔달구,"41110",수원시,0.9362549543,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
8259,"2020","41111131  ",이목동,"41111",수원시 장안구,"41110",수원시,0.5767135304,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
8260,"2020","41111132  ",율전동,"41111",수원시 장안구,"41110",수원시,0.7694897185,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
8261,"2020","41820250  ",가평읍,"41820",가평군,"41820",가평군,0.9443629191,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
8262,"2020","41820310  ",설악면,"41820",가평군,"41820",가평군,0.8679518971,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
8263,"2020","41820325  ",청평면,"41820",가평군,"41820",가평군,0.9091327483,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
8264,"2020","41111133  ",천천동,"41111",수원시 장안구,"41110",수원시,0.7585986583,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
8265,"2020","41820330  ",상면,"41820",가평군,"41820",가평군,0.8517308237,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
8266,"2020","41820345  ",조종면,"41820",가평군,"41820",가평군,0.8504845663,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
8267,"2020","41820350  ",북면,"41820",가평군,"41820",가평군,0.8647308976,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
8268,"2020","41830250  ",양평읍,"41830",양평군,"41830",양평군,0.7290274298,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
