"fbctn_yr","admdst_cd","admdst_se_cd","type_evl_grd5","admdst_nm","biotop_type_grd_area","frst_rgtr_id","frst_reg_dt","mdfr_id","mdfcn_dt"
"2025","4119400000",ADM003,"5",소사구,5269672.690520032,system,2025-07-17 15:10:00.971,system,2025-07-17 15:10:00.971
"2025","4119600000",ADM003,"1",오정구,1082517.630654688,system,2025-07-17 15:10:00.971,system,2025-07-17 15:10:00.971
"2025","4119600000",ADM003,"2",오정구,3352866.329726749,system,2025-07-17 15:10:00.971,system,2025-07-17 15:10:00.971
"2025","4119600000",ADM003,"3",오정구,4186441.957572827,system,2025-07-17 15:10:00.971,system,2025-07-17 15:10:00.971
"2025","4119600000",ADM003,"4",오정구,2781503.855263472,system,2025-07-17 15:10:00.971,system,2025-07-17 15:10:00.971
"2025","4119600000",ADM003,"5",오정구,8692599.842816746,system,2025-07-17 15:10:00.971,system,2025-07-17 15:10:00.971
"2025","4121000000",ADM003,"1","",7751483.733211370,system,2025-07-17 15:10:00.971,system,2025-07-17 15:10:00.971
"2025","4121000000",ADM003,"2","",3528480.169146342,system,2025-07-17 15:10:00.971,system,2025-07-17 15:10:00.971
"2025","4121000000",ADM003,"3","",7465543.046135613,system,2025-07-17 15:10:00.971,system,2025-07-17 15:10:00.971
"2025","4121000000",ADM003,"4","",6060231.739576172,system,2025-07-17 15:10:00.971,system,2025-07-17 15:10:00.971
"2025","4121000000",ADM003,"5","",13735989.487318023,system,2025-07-17 15:10:00.971,system,2025-07-17 15:10:00.971
"2025","4122000000",ADM003,"1","",46384281.006641454,system,2025-07-17 15:10:00.971,system,2025-07-17 15:10:00.971
"2025","4122000000",ADM003,"2","",62926689.068342463,system,2025-07-17 15:10:00.971,system,2025-07-17 15:10:00.971
"2025","4122000000",ADM003,"3","",184864922.709743874,system,2025-07-17 15:10:00.971,system,2025-07-17 15:10:00.971
"2025","4122000000",ADM003,"4","",47144124.049104523,system,2025-07-17 15:10:00.971,system,2025-07-17 15:10:00.971
"2025","4122000000",ADM003,"5","",137856010.965651678,system,2025-07-17 15:10:00.971,system,2025-07-17 15:10:00.971
"2025","4125000000",ADM003,"1","",41243744.717530322,system,2025-07-17 15:10:00.971,system,2025-07-17 15:10:00.971
"2025","4125000000",ADM003,"2","",16916895.423369041,system,2025-07-17 15:10:00.971,system,2025-07-17 15:10:00.971
"2025","4125000000",ADM003,"3","",14865942.558244661,system,2025-07-17 15:10:00.971,system,2025-07-17 15:10:00.971
"2025","4125000000",ADM003,"4","",6857477.163891395,system,2025-07-17 15:10:00.971,system,2025-07-17 15:10:00.971
"2025","4125000000",ADM003,"5","",16033809.965949213,system,2025-07-17 15:10:00.971,system,2025-07-17 15:10:00.971
"2025","4127100000",ADM003,"1",상록구,10807494.945845236,system,2025-07-17 15:10:00.971,system,2025-07-17 15:10:00.971
"2025","4127100000",ADM003,"2",상록구,9760206.089536222,system,2025-07-17 15:10:00.971,system,2025-07-17 15:10:00.971
"2025","4127100000",ADM003,"3",상록구,15269203.401220187,system,2025-07-17 15:10:00.971,system,2025-07-17 15:10:00.971
"2025","4127100000",ADM003,"4",상록구,6967451.719012455,system,2025-07-17 15:10:00.971,system,2025-07-17 15:10:00.971
"2025","4127100000",ADM003,"5",상록구,15144163.378433876,system,2025-07-17 15:10:00.971,system,2025-07-17 15:10:00.971
"2025","4127300000",ADM003,"1",단원구,16001035.473723674,system,2025-07-17 15:10:00.971,system,2025-07-17 15:10:00.971
"2025","4127300000",ADM003,"2",단원구,13099646.744325943,system,2025-07-17 15:10:00.971,system,2025-07-17 15:10:00.971
"2025","4127300000",ADM003,"3",단원구,21021879.907920817,system,2025-07-17 15:10:00.971,system,2025-07-17 15:10:00.971
"2025","4127300000",ADM003,"4",단원구,23286613.532152215,system,2025-07-17 15:10:00.971,system,2025-07-17 15:10:00.971
"2025","4127300000",ADM003,"5",단원구,18132928.969559963,system,2025-07-17 15:10:00.971,system,2025-07-17 15:10:00.971
"2025","4128100000",ADM003,"1",덕양구,53703135.809739760,system,2025-07-17 15:10:00.971,system,2025-07-17 15:10:00.971
"2025","4128100000",ADM003,"2",덕양구,17230924.790898643,system,2025-07-17 15:10:00.971,system,2025-07-17 15:10:00.971
"2025","4128100000",ADM003,"3",덕양구,37731341.418217377,system,2025-07-17 15:10:00.971,system,2025-07-17 15:10:00.971
"2025","4128100000",ADM003,"4",덕양구,19378499.419233657,system,2025-07-17 15:10:00.971,system,2025-07-17 15:10:00.971
"2025","4128100000",ADM003,"5",덕양구,37232841.061600028,system,2025-07-17 15:10:00.971,system,2025-07-17 15:10:00.971
"2025","4128500000",ADM003,"1",일산동구,5991827.243903887,system,2025-07-17 15:10:00.971,system,2025-07-17 15:10:00.971
"2025","4128500000",ADM003,"2",일산동구,5962905.895097042,system,2025-07-17 15:10:00.971,system,2025-07-17 15:10:00.971
"2025","4128500000",ADM003,"3",일산동구,14103016.595891071,system,2025-07-17 15:10:00.971,system,2025-07-17 15:10:00.971
"2025","4128500000",ADM003,"4",일산동구,9331921.215294428,system,2025-07-17 15:10:00.971,system,2025-07-17 15:10:00.971
"2025","4128500000",ADM003,"5",일산동구,24575000.525383009,system,2025-07-17 15:10:00.971,system,2025-07-17 15:10:00.971
"2025","4128700000",ADM003,"1",일산서구,4377805.554520993,system,2025-07-17 15:10:00.971,system,2025-07-17 15:10:00.971
"2025","4128700000",ADM003,"2",일산서구,2433705.327679161,system,2025-07-17 15:10:00.971,system,2025-07-17 15:10:00.971
"2025","4128700000",ADM003,"3",일산서구,14491350.983226982,system,2025-07-17 15:10:00.971,system,2025-07-17 15:10:00.971
"2025","4128700000",ADM003,"4",일산서구,7520501.075005395,system,2025-07-17 15:10:00.971,system,2025-07-17 15:10:00.971
"2025","4128700000",ADM003,"5",일산서구,12498796.920140804,system,2025-07-17 15:10:00.971,system,2025-07-17 15:10:00.971
"2025","4129000000",ADM003,"1","",16300867.222962355,system,2025-07-17 15:10:00.971,system,2025-07-17 15:10:00.971
"2025","4129000000",ADM003,"2","",4241264.432299389,system,2025-07-17 15:10:00.971,system,2025-07-17 15:10:00.971
"2025","4129000000",ADM003,"3","",6325707.391079207,system,2025-07-17 15:10:00.971,system,2025-07-17 15:10:00.971
"2025","4129000000",ADM003,"4","",3326667.228129856,system,2025-07-17 15:10:00.971,system,2025-07-17 15:10:00.971
"2025","4129000000",ADM003,"5","",5654939.993868720,system,2025-07-17 15:10:00.971,system,2025-07-17 15:10:00.971
"2025","4131000000",ADM003,"1","",8658632.513310454,system,2025-07-17 15:10:00.971,system,2025-07-17 15:10:00.971
"2025","4131000000",ADM003,"2","",2982156.891122408,system,2025-07-17 15:10:00.971,system,2025-07-17 15:10:00.971
"2025","4131000000",ADM003,"3","",7526201.600091502,system,2025-07-17 15:10:00.971,system,2025-07-17 15:10:00.971
"2025","4131000000",ADM003,"4","",3955293.167586201,system,2025-07-17 15:10:00.971,system,2025-07-17 15:10:00.971
"2025","4131000000",ADM003,"5","",10094876.364696837,system,2025-07-17 15:10:00.971,system,2025-07-17 15:10:00.971
"2025","4136000000",ADM003,"1","",182100079.929475565,system,2025-07-17 15:10:00.971,system,2025-07-17 15:10:00.971
"2025","4136000000",ADM003,"2","",98400739.008262652,system,2025-07-17 15:10:00.971,system,2025-07-17 15:10:00.971
"2025","4136000000",ADM003,"3","",73617392.028616398,system,2025-07-17 15:10:00.971,system,2025-07-17 15:10:00.971
"2025","4136000000",ADM003,"4","",34649043.436281312,system,2025-07-17 15:10:00.971,system,2025-07-17 15:10:00.971
"2025","4136000000",ADM003,"5","",70897013.375671418,system,2025-07-17 15:10:00.971,system,2025-07-17 15:10:00.971
"2025","4137000000",ADM003,"1","",3098154.584305038,system,2025-07-17 15:10:00.971,system,2025-07-17 15:10:00.971
"2025","4137000000",ADM003,"2","",6940183.018681300,system,2025-07-17 15:10:00.971,system,2025-07-17 15:10:00.971
"2025","4137000000",ADM003,"3","",9809524.606932029,system,2025-07-17 15:10:00.971,system,2025-07-17 15:10:00.971
"2025","4137000000",ADM003,"4","",6772976.765503100,system,2025-07-17 15:10:00.971,system,2025-07-17 15:10:00.971
"2025","4137000000",ADM003,"5","",16042039.028580961,system,2025-07-17 15:10:00.971,system,2025-07-17 15:10:00.971
"2025","4139000000",ADM003,"1","",19370835.133678629,system,2025-07-17 15:10:00.971,system,2025-07-17 15:10:00.971
"2025","4139000000",ADM003,"2","",11908580.568329990,system,2025-07-17 15:10:00.971,system,2025-07-17 15:10:00.971
"2025","4139000000",ADM003,"3","",48728499.460593726,system,2025-07-17 15:10:00.971,system,2025-07-17 15:10:00.971
"2025","4139000000",ADM003,"4","",23068157.598225819,system,2025-07-17 15:10:00.971,system,2025-07-17 15:10:00.971
"2025","4139000000",ADM003,"5","",38037528.334129808,system,2025-07-17 15:10:00.971,system,2025-07-17 15:10:00.971
"2025","4141000000",ADM003,"1","",9493170.178025777,system,2025-07-17 15:10:00.971,system,2025-07-17 15:10:00.971
"2025","4141000000",ADM003,"2","",5555784.918842393,system,2025-07-17 15:10:00.971,system,2025-07-17 15:10:00.971
"2025","4141000000",ADM003,"3","",7367222.843691511,system,2025-07-17 15:10:00.971,system,2025-07-17 15:10:00.971
"2025","4141000000",ADM003,"4","",5341484.382533894,system,2025-07-17 15:10:00.971,system,2025-07-17 15:10:00.971
"2025","4141000000",ADM003,"5","",8672592.205903012,system,2025-07-17 15:10:00.971,system,2025-07-17 15:10:00.971
"2025","4143000000",ADM003,"1","",19908220.955625591,system,2025-07-17 15:10:00.971,system,2025-07-17 15:10:00.971
"2025","4143000000",ADM003,"2","",7454526.955671525,system,2025-07-17 15:10:00.971,system,2025-07-17 15:10:00.971
"2025","4143000000",ADM003,"3","",10865615.350594129,system,2025-07-17 15:10:00.971,system,2025-07-17 15:10:00.971
"2025","4143000000",ADM003,"4","",5257982.799075362,system,2025-07-17 15:10:00.971,system,2025-07-17 15:10:00.971
"2025","4143000000",ADM003,"5","",10381415.892133916,system,2025-07-17 15:10:00.971,system,2025-07-17 15:10:00.971
"2025","4145000000",ADM003,"1","",41496546.536611964,system,2025-07-17 15:10:01.038,system,2025-07-17 15:10:01.038
"2025","4145000000",ADM003,"2","",8105309.944429302,system,2025-07-17 15:10:01.038,system,2025-07-17 15:10:01.038
"2025","4145000000",ADM003,"3","",16703479.077766243,system,2025-07-17 15:10:01.038,system,2025-07-17 15:10:01.038
"2025","4145000000",ADM003,"4","",8423454.808010087,system,2025-07-17 15:10:01.038,system,2025-07-17 15:10:01.038
"2025","4145000000",ADM003,"5","",17970632.405901848,system,2025-07-17 15:10:01.038,system,2025-07-17 15:10:01.038
"2025","4146100000",ADM003,"1",처인구,136439112.056603336,system,2025-07-17 15:10:01.038,system,2025-07-17 15:10:01.038
"2025","4146100000",ADM003,"2",처인구,114839379.152528656,system,2025-07-17 15:10:01.038,system,2025-07-17 15:10:01.038
"2025","4146100000",ADM003,"3",처인구,110612379.139207689,system,2025-07-17 15:10:01.038,system,2025-07-17 15:10:01.038
"2025","4146100000",ADM003,"4",처인구,33749075.746396921,system,2025-07-17 15:10:01.038,system,2025-07-17 15:10:01.038
"2025","4146100000",ADM003,"5",처인구,72229012.384753257,system,2025-07-17 15:10:01.038,system,2025-07-17 15:10:01.038
"2025","4146300000",ADM003,"1",기흥구,17383333.177030813,system,2025-07-17 15:10:01.038,system,2025-07-17 15:10:01.038
"2025","4146300000",ADM003,"2",기흥구,11831835.778436951,system,2025-07-17 15:10:01.038,system,2025-07-17 15:10:01.038
"2025","4146300000",ADM003,"3",기흥구,19391370.088339175,system,2025-07-17 15:10:01.038,system,2025-07-17 15:10:01.038
"2025","4146300000",ADM003,"4",기흥구,11972272.912685261,system,2025-07-17 15:10:01.038,system,2025-07-17 15:10:01.038
"2025","4146300000",ADM003,"5",기흥구,21203940.619239251,system,2025-07-17 15:10:01.038,system,2025-07-17 15:10:01.038
"2025","4146500000",ADM003,"1",수지구,15022057.978700261,system,2025-07-17 15:10:01.038,system,2025-07-17 15:10:01.038
"2025","4146500000",ADM003,"2",수지구,4323747.848586198,system,2025-07-17 15:10:01.038,system,2025-07-17 15:10:01.038
"2025","4146500000",ADM003,"3",수지구,6871919.064945662,system,2025-07-17 15:10:01.038,system,2025-07-17 15:10:01.038
"2025","4146500000",ADM003,"4",수지구,6809134.459230823,system,2025-07-17 15:10:01.038,system,2025-07-17 15:10:01.038
"2025","4146500000",ADM003,"5",수지구,9090363.316337322,system,2025-07-17 15:10:01.038,system,2025-07-17 15:10:01.038
"2025","4148000000",ADM003,"1","",223412348.862936751,system,2025-07-17 15:10:01.038,system,2025-07-17 15:10:01.038
"2025","4148000000",ADM003,"2","",142479783.442300363,system,2025-07-17 15:10:01.038,system,2025-07-17 15:10:01.038
"2025","4148000000",ADM003,"3","",160736780.568869842,system,2025-07-17 15:10:01.038,system,2025-07-17 15:10:01.038
"2025","4148000000",ADM003,"4","",45324214.225581024,system,2025-07-17 15:10:01.038,system,2025-07-17 15:10:01.038
"2025","4148000000",ADM003,"5","",117247249.487279568,system,2025-07-17 15:10:01.038,system,2025-07-17 15:10:01.038
"2025","4150000000",ADM003,"1","",76198335.001700291,system,2025-07-17 15:10:01.038,system,2025-07-17 15:10:01.038
"2025","4150000000",ADM003,"2","",90133843.076244515,system,2025-07-17 15:10:01.038,system,2025-07-17 15:10:01.038
"2025","4150000000",ADM003,"3","",171756221.464871432,system,2025-07-17 15:10:01.038,system,2025-07-17 15:10:01.038
"2025","4150000000",ADM003,"4","",48198119.500448802,system,2025-07-17 15:10:01.038,system,2025-07-17 15:10:01.038
"2025","4150000000",ADM003,"5","",75622689.990796891,system,2025-07-17 15:10:01.038,system,2025-07-17 15:10:01.038
"2025","4155000000",ADM003,"1","",130941727.173158234,system,2025-07-17 15:10:01.038,system,2025-07-17 15:10:01.038
"2025","4155000000",ADM003,"2","",137205086.970938180,system,2025-07-17 15:10:01.038,system,2025-07-17 15:10:01.038
"2025","4155000000",ADM003,"3","",166892872.116843550,system,2025-07-17 15:10:01.038,system,2025-07-17 15:10:01.038
"2025","4155000000",ADM003,"4","",43111381.913920332,system,2025-07-17 15:10:01.038,system,2025-07-17 15:10:01.038
"2025","4155000000",ADM003,"5","",75194367.947226976,system,2025-07-17 15:10:01.038,system,2025-07-17 15:10:01.038
"2025","4157000000",ADM003,"1","",69576758.393202394,system,2025-07-17 15:10:01.038,system,2025-07-17 15:10:01.038
"2025","4157000000",ADM003,"2","",28448637.922263546,system,2025-07-17 15:10:01.038,system,2025-07-17 15:10:01.038
"2025","4157000000",ADM003,"3","",85498658.294009925,system,2025-07-17 15:10:01.038,system,2025-07-17 15:10:01.038
"2025","4157000000",ADM003,"4","",25823394.828880495,system,2025-07-17 15:10:01.038,system,2025-07-17 15:10:01.038
"2025","4157000000",ADM003,"5","",68438208.284113250,system,2025-07-17 15:10:01.038,system,2025-07-17 15:10:01.038
"2025","4159000000",ADM003,"1","",90557476.943824625,system,2025-07-17 15:10:01.038,system,2025-07-17 15:10:01.038
"2025","4159000000",ADM003,"2","",130772630.611921719,system,2025-07-17 15:10:01.038,system,2025-07-17 15:10:01.038
"2025","4159000000",ADM003,"3","",225879800.347089847,system,2025-07-17 15:10:01.038,system,2025-07-17 15:10:01.038
"2025","4159000000",ADM003,"4","",78856916.764054810,system,2025-07-17 15:10:01.038,system,2025-07-17 15:10:01.038
"2025","4159000000",ADM003,"5","",166857937.908789425,system,2025-07-17 15:10:01.038,system,2025-07-17 15:10:01.038
"2025","4161000000",ADM003,"1","",197109001.881566833,system,2025-07-17 15:10:01.038,system,2025-07-17 15:10:01.038
"2025","4161000000",ADM003,"2","",81587583.905796877,system,2025-07-17 15:10:01.038,system,2025-07-17 15:10:01.038
"2025","4161000000",ADM003,"3","",64593428.203684194,system,2025-07-17 15:10:01.038,system,2025-07-17 15:10:01.038
"2025","4161000000",ADM003,"4","",21728776.064893884,system,2025-07-17 15:10:01.038,system,2025-07-17 15:10:01.038
"2025","4161000000",ADM003,"5","",64977215.714975409,system,2025-07-17 15:10:01.038,system,2025-07-17 15:10:01.038
"2025","4163000000",ADM003,"1","",96655950.418939869,system,2025-07-17 15:10:01.038,system,2025-07-17 15:10:01.038
"2025","4163000000",ADM003,"2","",64162628.393788772,system,2025-07-17 15:10:01.038,system,2025-07-17 15:10:01.038
"2025","4163000000",ADM003,"3","",56476489.268244133,system,2025-07-17 15:10:01.038,system,2025-07-17 15:10:01.038
"2025","4163000000",ADM003,"4","",25303277.967507175,system,2025-07-17 15:10:01.038,system,2025-07-17 15:10:01.038
"2025","4163000000",ADM003,"5","",67893686.903952364,system,2025-07-17 15:10:01.038,system,2025-07-17 15:10:01.038
"2025","4165000000",ADM003,"1","",366373456.567996930,system,2025-07-17 15:10:01.038,system,2025-07-17 15:10:01.038
"2025","4165000000",ADM003,"2","",186097793.423876595,system,2025-07-17 15:10:01.038,system,2025-07-17 15:10:01.038
"2025","4165000000",ADM003,"3","",129120441.411652461,system,2025-07-17 15:10:01.038,system,2025-07-17 15:10:01.038
"2025","4165000000",ADM003,"4","",49021327.403679703,system,2025-07-17 15:10:01.038,system,2025-07-17 15:10:01.038
"2025","4165000000",ADM003,"5","",95205029.745162924,system,2025-07-17 15:10:01.038,system,2025-07-17 15:10:01.038
"2025","4167000000",ADM003,"1","",174367713.302283366,system,2025-07-17 15:10:01.038,system,2025-07-17 15:10:01.038
"2025","4167000000",ADM003,"2","",152545655.646016880,system,2025-07-17 15:10:01.038,system,2025-07-17 15:10:01.038
"2025","4167000000",ADM003,"3","",183872592.608163792,system,2025-07-17 15:10:01.038,system,2025-07-17 15:10:01.038
"2025","4167000000",ADM003,"4","",42638178.532763305,system,2025-07-17 15:10:01.038,system,2025-07-17 15:10:01.038
"2025","4167000000",ADM003,"5","",53956462.050527847,system,2025-07-17 15:10:01.038,system,2025-07-17 15:10:01.038
"2025","4180000000",ADM003,"1","",314792448.683439500,system,2025-07-17 15:10:01.038,system,2025-07-17 15:10:01.038
"2025","4180000000",ADM003,"2","",109792728.078634270,system,2025-07-17 15:10:01.038,system,2025-07-17 15:10:01.038
"2025","4180000000",ADM003,"3","",133262297.747154250,system,2025-07-17 15:10:01.038,system,2025-07-17 15:10:01.038
"2025","4180000000",ADM003,"4","",62255302.469413820,system,2025-07-17 15:10:01.038,system,2025-07-17 15:10:01.038
"2025","4180000000",ADM003,"5","",46196492.961159800,system,2025-07-17 15:10:01.038,system,2025-07-17 15:10:01.038
"2025","4182000000",ADM003,"1","",474616156.126863100,system,2025-07-17 15:10:01.038,system,2025-07-17 15:10:01.038
"2025","4182000000",ADM003,"2","",202487212.128269700,system,2025-07-17 15:10:01.038,system,2025-07-17 15:10:01.038
"2025","4182000000",ADM003,"3","",97171445.565490400,system,2025-07-17 15:10:01.038,system,2025-07-17 15:10:01.038
"2025","4182000000",ADM003,"4","",24646461.004320390,system,2025-07-17 15:10:01.038,system,2025-07-17 15:10:01.038
"2025","4182000000",ADM003,"5","",41853604.953176340,system,2025-07-17 15:10:01.038,system,2025-07-17 15:10:01.038
"2025","4183000000",ADM003,"1","",407935451.827546340,system,2025-07-17 15:10:01.038,system,2025-07-17 15:10:01.038
"2025","4183000000",ADM003,"2","",213351596.736607510,system,2025-07-17 15:10:01.038,system,2025-07-17 15:10:01.038
"2025","4183000000",ADM003,"3","",156039046.340386620,system,2025-07-17 15:10:01.038,system,2025-07-17 15:10:01.038
"2025","4183000000",ADM003,"4","",43245156.067788560,system,2025-07-17 15:10:01.038,system,2025-07-17 15:10:01.038
"2025","4183000000",ADM003,"5","",56274540.954547420,system,2025-07-17 15:10:01.038,system,2025-07-17 15:10:01.038
