"fbctn_yr","stdg_cd","type_evl_grd5","stdg_nm","biotop_type_grd_area","frst_rgtr_id","frst_reg_dt","mdfr_id","mdfcn_dt"
"2025","41410105  ","4",금정동,671529.800810183,system,2025-07-17 13:55:25.516,system,2025-07-17 13:55:25.516
"2025","41410105  ","5",금정동,1334238.178247550,system,2025-07-17 13:55:25.516,system,2025-07-17 13:55:25.516
"2025","41410106  ","1",둔대동,1888534.445088690,system,2025-07-17 13:55:26.604,system,2025-07-17 13:55:26.604
"2025","41410106  ","2",둔대동,1263446.738767140,system,2025-07-17 13:55:26.604,system,2025-07-17 13:55:26.604
"2025","41410106  ","3",둔대동,755191.621764291,system,2025-07-17 13:55:26.604,system,2025-07-17 13:55:26.604
"2025","41410106  ","4",둔대동,226029.371591733,system,2025-07-17 13:55:26.604,system,2025-07-17 13:55:26.604
"2025","41410106  ","5",둔대동,702251.199290184,system,2025-07-17 13:55:26.604,system,2025-07-17 13:55:26.604
"2025","41410107  ","1",속달동,3019898.708746020,system,2025-07-17 13:55:27.579,system,2025-07-17 13:55:27.579
"2025","41410107  ","2",속달동,1657490.312203190,system,2025-07-17 13:55:27.579,system,2025-07-17 13:55:27.579
"2025","41410107  ","3",속달동,703459.161028819,system,2025-07-17 13:55:27.579,system,2025-07-17 13:55:27.579
"2025","41410107  ","4",속달동,220886.404722235,system,2025-07-17 13:55:27.579,system,2025-07-17 13:55:27.579
"2025","41410107  ","5",속달동,287516.392223989,system,2025-07-17 13:55:27.579,system,2025-07-17 13:55:27.579
"2025","41410108  ","1",대야미동,270973.699137842,system,2025-07-17 13:55:28.591,system,2025-07-17 13:55:28.591
"2025","41410108  ","2",대야미동,469848.379682943,system,2025-07-17 13:55:28.591,system,2025-07-17 13:55:28.591
"2025","41410108  ","3",대야미동,1074254.154622870,system,2025-07-17 13:55:28.591,system,2025-07-17 13:55:28.591
"2025","41410108  ","4",대야미동,296834.086221508,system,2025-07-17 13:55:28.591,system,2025-07-17 13:55:28.591
"2025","41410108  ","5",대야미동,615567.064974912,system,2025-07-17 13:55:28.591,system,2025-07-17 13:55:28.591
"2025","41410109  ","1",도마교동,206986.040507972,system,2025-07-17 13:55:29.323,system,2025-07-17 13:55:29.323
"2025","41410109  ","2",도마교동,360727.292920710,system,2025-07-17 13:55:29.323,system,2025-07-17 13:55:29.323
"2025","41410109  ","3",도마교동,798830.606050509,system,2025-07-17 13:55:29.323,system,2025-07-17 13:55:29.323
"2025","41410109  ","4",도마교동,260551.945304302,system,2025-07-17 13:55:29.323,system,2025-07-17 13:55:29.323
"2025","41410109  ","5",도마교동,384208.423727945,system,2025-07-17 13:55:29.323,system,2025-07-17 13:55:29.323
"2025","41430101  ","1",고천동,572056.029157272,system,2025-07-17 13:55:29.790,system,2025-07-17 13:55:29.790
"2025","41430101  ","2",고천동,248976.728574865,system,2025-07-17 13:55:29.790,system,2025-07-17 13:55:29.790
"2025","41430101  ","3",고천동,321804.536185713,system,2025-07-17 13:55:29.790,system,2025-07-17 13:55:29.790
"2025","41430101  ","4",고천동,288159.568449338,system,2025-07-17 13:55:29.790,system,2025-07-17 13:55:29.790
"2025","41430101  ","5",고천동,948386.023064013,system,2025-07-17 13:55:29.790,system,2025-07-17 13:55:29.790
"2025","41430102  ","1",이동,423070.006176534,system,2025-07-17 13:55:30.628,system,2025-07-17 13:55:30.628
"2025","41430102  ","2",이동,282375.232033259,system,2025-07-17 13:55:30.628,system,2025-07-17 13:55:30.628
"2025","41430102  ","3",이동,682444.368029421,system,2025-07-17 13:55:30.628,system,2025-07-17 13:55:30.628
"2025","41430102  ","4",이동,311530.788639453,system,2025-07-17 13:55:30.628,system,2025-07-17 13:55:30.628
"2025","41430102  ","5",이동,1370128.289442960,system,2025-07-17 13:55:30.628,system,2025-07-17 13:55:30.628
"2025","41430103  ","1",삼동,187803.713116871,system,2025-07-17 13:55:31.131,system,2025-07-17 13:55:31.131
"2025","41430103  ","2",삼동,200326.186803570,system,2025-07-17 13:55:31.131,system,2025-07-17 13:55:31.131
"2025","41430103  ","3",삼동,507231.046398002,system,2025-07-17 13:55:31.131,system,2025-07-17 13:55:31.131
"2025","41430103  ","4",삼동,415931.307113301,system,2025-07-17 13:55:31.131,system,2025-07-17 13:55:31.131
"2025","41430103  ","5",삼동,1248425.429152770,system,2025-07-17 13:55:31.131,system,2025-07-17 13:55:31.131
"2025","41430104  ","1",왕곡동,3382239.725829170,system,2025-07-17 13:55:31.837,system,2025-07-17 13:55:31.837
"2025","41430104  ","2",왕곡동,867361.797529905,system,2025-07-17 13:55:31.837,system,2025-07-17 13:55:31.837
"2025","41430104  ","3",왕곡동,1282011.224341750,system,2025-07-17 13:55:31.837,system,2025-07-17 13:55:31.837
"2025","41430104  ","4",왕곡동,386369.740390337,system,2025-07-17 13:55:31.837,system,2025-07-17 13:55:31.837
"2025","41430104  ","5",왕곡동,536175.475529727,system,2025-07-17 13:55:31.837,system,2025-07-17 13:55:31.837
"2025","41430105  ","1",오전동,2962473.078002480,system,2025-07-17 13:55:33.193,system,2025-07-17 13:55:33.193
"2025","41430105  ","2",오전동,883646.666294692,system,2025-07-17 13:55:33.193,system,2025-07-17 13:55:33.193
"2025","41430105  ","3",오전동,1076414.969161760,system,2025-07-17 13:55:33.193,system,2025-07-17 13:55:33.193
"2025","41430105  ","4",오전동,829907.322318668,system,2025-07-17 13:55:33.193,system,2025-07-17 13:55:33.193
"2025","41430105  ","5",오전동,1003661.163475400,system,2025-07-17 13:55:33.193,system,2025-07-17 13:55:33.193
"2025","41430106  ","1",학의동,4626629.496375670,system,2025-07-17 13:55:35.970,system,2025-07-17 13:55:35.970
"2025","41430106  ","2",학의동,1679975.942528320,system,2025-07-17 13:55:35.970,system,2025-07-17 13:55:35.970
"2025","41430106  ","3",학의동,1624408.548572120,system,2025-07-17 13:55:35.970,system,2025-07-17 13:55:35.970
"2025","41430106  ","4",학의동,591939.472066462,system,2025-07-17 13:55:35.970,system,2025-07-17 13:55:35.970
"2025","41430106  ","5",학의동,939425.458734716,system,2025-07-17 13:55:35.970,system,2025-07-17 13:55:35.970
"2025","41430107  ","1",내손동,1851507.965761490,system,2025-07-17 13:55:38.609,system,2025-07-17 13:55:38.609
"2025","41430107  ","2",내손동,742699.643853798,system,2025-07-17 13:55:38.609,system,2025-07-17 13:55:38.609
"2025","41430107  ","3",내손동,897945.586845003,system,2025-07-17 13:55:38.609,system,2025-07-17 13:55:38.609
"2025","41430107  ","4",내손동,805279.334785678,system,2025-07-17 13:55:38.609,system,2025-07-17 13:55:38.609
"2025","41430107  ","5",내손동,1063086.576420690,system,2025-07-17 13:55:38.609,system,2025-07-17 13:55:38.609
"2025","41430108  ","1",청계동,4820129.661847280,system,2025-07-17 13:55:40.438,system,2025-07-17 13:55:40.438
"2025","41430108  ","2",청계동,1604135.043942210,system,2025-07-17 13:55:40.438,system,2025-07-17 13:55:40.438
"2025","41430108  ","3",청계동,1374621.992946630,system,2025-07-17 13:55:40.438,system,2025-07-17 13:55:40.438
"2025","41430108  ","4",청계동,524998.082540210,system,2025-07-17 13:55:40.438,system,2025-07-17 13:55:40.438
"2025","41430108  ","5",청계동,898601.816148125,system,2025-07-17 13:55:40.438,system,2025-07-17 13:55:40.438
"2025","41430109  ","1",포일동,438552.883155866,system,2025-07-17 13:55:43.285,system,2025-07-17 13:55:43.285
"2025","41430109  ","2",포일동,339549.375729855,system,2025-07-17 13:55:43.285,system,2025-07-17 13:55:43.285
"2025","41430109  ","3",포일동,775608.948281788,system,2025-07-17 13:55:43.285,system,2025-07-17 13:55:43.285
"2025","41430109  ","4",포일동,546067.420650610,system,2025-07-17 13:55:43.285,system,2025-07-17 13:55:43.285
"2025","41430109  ","5",포일동,915760.177701912,system,2025-07-17 13:55:43.285,system,2025-07-17 13:55:43.285
"2025","41430110  ","1",월암동,186567.343900704,system,2025-07-17 13:55:45.165,system,2025-07-17 13:55:45.165
"2025","41430110  ","2",월암동,251258.233951445,system,2025-07-17 13:55:45.165,system,2025-07-17 13:55:45.165
"2025","41430110  ","3",월암동,939877.929233812,system,2025-07-17 13:55:45.165,system,2025-07-17 13:55:45.165
"2025","41430110  ","4",월암동,324029.694361622,system,2025-07-17 13:55:45.165,system,2025-07-17 13:55:45.165
"2025","41430110  ","5",월암동,892631.850136895,system,2025-07-17 13:55:45.165,system,2025-07-17 13:55:45.165
"2025","41430111  ","1",초평동,457191.052302254,system,2025-07-17 13:55:45.826,system,2025-07-17 13:55:45.826
"2025","41430111  ","2",초평동,354222.104429606,system,2025-07-17 13:55:45.826,system,2025-07-17 13:55:45.826
"2025","41430111  ","3",초평동,1383246.200598130,system,2025-07-17 13:55:45.826,system,2025-07-17 13:55:45.826
"2025","41430111  ","4",초평동,233770.067759683,system,2025-07-17 13:55:45.826,system,2025-07-17 13:55:45.826
"2025","41430111  ","5",초평동,565133.632326708,system,2025-07-17 13:55:45.826,system,2025-07-17 13:55:45.826
"2025","41450101  ","1",천현동,623983.450047703,system,2025-07-17 13:55:46.613,system,2025-07-17 13:55:46.613
"2025","41450101  ","2",천현동,202802.434190556,system,2025-07-17 13:55:46.613,system,2025-07-17 13:55:46.613
"2025","41450101  ","3",천현동,588303.653472216,system,2025-07-17 13:55:46.613,system,2025-07-17 13:55:46.613
"2025","41450101  ","4",천현동,341012.288694273,system,2025-07-17 13:55:46.613,system,2025-07-17 13:55:46.613
"2025","41450101  ","5",천현동,1248680.426575740,system,2025-07-17 13:55:46.613,system,2025-07-17 13:55:46.613
"2025","41450102  ","1",하산곡동,5169871.712852970,system,2025-07-17 13:55:47.936,system,2025-07-17 13:55:47.936
"2025","41450102  ","2",하산곡동,880866.502912072,system,2025-07-17 13:55:47.936,system,2025-07-17 13:55:47.936
"2025","41450102  ","3",하산곡동,861059.936696183,system,2025-07-17 13:55:47.936,system,2025-07-17 13:55:47.936
"2025","41450102  ","4",하산곡동,391813.246098096,system,2025-07-17 13:55:47.936,system,2025-07-17 13:55:47.936
"2025","41450102  ","5",하산곡동,850111.285186849,system,2025-07-17 13:55:47.936,system,2025-07-17 13:55:47.936
"2025","41450103  ","1",창우동,1778992.831895610,system,2025-07-17 13:55:49.686,system,2025-07-17 13:55:49.686
"2025","41450103  ","2",창우동,856100.166443831,system,2025-07-17 13:55:49.686,system,2025-07-17 13:55:49.686
"2025","41450103  ","3",창우동,628188.738674846,system,2025-07-17 13:55:49.686,system,2025-07-17 13:55:49.686
"2025","41450103  ","4",창우동,504855.762112948,system,2025-07-17 13:55:49.686,system,2025-07-17 13:55:49.686
"2025","41450103  ","5",창우동,785493.841653750,system,2025-07-17 13:55:49.686,system,2025-07-17 13:55:49.686
"2025","41450104  ","1",배알미동,7774485.150323260,system,2025-07-17 13:55:50.513,system,2025-07-17 13:55:50.513
"2025","41450104  ","2",배알미동,676949.446626716,system,2025-07-17 13:55:50.513,system,2025-07-17 13:55:50.513
"2025","41450104  ","3",배알미동,190694.008545957,system,2025-07-17 13:55:50.513,system,2025-07-17 13:55:50.513
"2025","41450104  ","4",배알미동,243810.187166273,system,2025-07-17 13:55:50.513,system,2025-07-17 13:55:50.513
"2025","41450104  ","5",배알미동,324597.571584383,system,2025-07-17 13:55:50.513,system,2025-07-17 13:55:50.513
"2025","41450105  ","1",상산곡동,6750792.513284850,system,2025-07-17 13:55:50.982,system,2025-07-17 13:55:50.982
"2025","41450105  ","2",상산곡동,1071089.893789040,system,2025-07-17 13:55:50.982,system,2025-07-17 13:55:50.982
"2025","41450105  ","3",상산곡동,1057038.650100030,system,2025-07-17 13:55:50.982,system,2025-07-17 13:55:50.982
"2025","41450105  ","4",상산곡동,369212.957804048,system,2025-07-17 13:55:50.982,system,2025-07-17 13:55:50.982
"2025","41450105  ","5",상산곡동,843198.274001671,system,2025-07-17 13:55:50.982,system,2025-07-17 13:55:50.982
"2025","41450106  ","1",신장동,19225.030651913,system,2025-07-17 13:55:52.742,system,2025-07-17 13:55:52.742
"2025","41450106  ","2",신장동,80599.173747362,system,2025-07-17 13:55:52.742,system,2025-07-17 13:55:52.742
"2025","41450106  ","3",신장동,540218.303074103,system,2025-07-17 13:55:52.742,system,2025-07-17 13:55:52.742
"2025","41450106  ","4",신장동,458963.610648100,system,2025-07-17 13:55:52.742,system,2025-07-17 13:55:52.742
"2025","41450106  ","5",신장동,1093401.813500540,system,2025-07-17 13:55:52.742,system,2025-07-17 13:55:52.742
"2025","41450107  ","1",당정동,1507910.030397260,system,2025-07-17 13:55:53.789,system,2025-07-17 13:55:53.789
"2025","41450107  ","2",당정동,157459.836833633,system,2025-07-17 13:55:53.789,system,2025-07-17 13:55:53.789
"2025","41450107  ","3",당정동,8739.911928567,system,2025-07-17 13:55:53.789,system,2025-07-17 13:55:53.789
"2025","41450107  ","5",당정동,5069.082937297,system,2025-07-17 13:55:53.789,system,2025-07-17 13:55:53.789
"2025","41450108  ","1",덕풍동,211961.090660728,system,2025-07-17 13:55:53.852,system,2025-07-17 13:55:53.852
"2025","41450108  ","2",덕풍동,132772.083535346,system,2025-07-17 13:55:53.852,system,2025-07-17 13:55:53.852
"2025","41450108  ","3",덕풍동,927550.648790034,system,2025-07-17 13:55:53.852,system,2025-07-17 13:55:53.852
"2025","41450108  ","4",덕풍동,709356.203529416,system,2025-07-17 13:55:53.852,system,2025-07-17 13:55:53.852
"2025","41450108  ","5",덕풍동,1613345.025320390,system,2025-07-17 13:55:53.852,system,2025-07-17 13:55:53.852
"2025","41450109  ","1",망월동,11921.295375552,system,2025-07-17 13:55:56.630,system,2025-07-17 13:55:56.630
"2025","41450109  ","2",망월동,36310.324587889,system,2025-07-17 13:55:56.630,system,2025-07-17 13:55:56.630
"2025","41450109  ","3",망월동,1253399.881696120,system,2025-07-17 13:55:56.630,system,2025-07-17 13:55:56.630
"2025","41450109  ","4",망월동,968918.323351747,system,2025-07-17 13:55:56.630,system,2025-07-17 13:55:56.630
"2025","41450109  ","5",망월동,1113287.038250220,system,2025-07-17 13:55:56.630,system,2025-07-17 13:55:56.630
"2025","41450110  ","1",풍산동,196896.051155668,system,2025-07-17 13:55:58.369,system,2025-07-17 13:55:58.369
"2025","41450110  ","2",풍산동,210836.085559595,system,2025-07-17 13:55:58.369,system,2025-07-17 13:55:58.369
"2025","41450110  ","3",풍산동,822722.513804779,system,2025-07-17 13:55:58.369,system,2025-07-17 13:55:58.369
"2025","41450110  ","4",풍산동,435439.168800550,system,2025-07-17 13:55:58.369,system,2025-07-17 13:55:58.369
"2025","41450110  ","5",풍산동,1011394.782220510,system,2025-07-17 13:55:58.369,system,2025-07-17 13:55:58.369
"2025","41450115  ","1",감이동,1639684.884725870,system,2025-07-17 13:55:59.327,system,2025-07-17 13:55:59.327
"2025","41450115  ","2",감이동,483852.353717882,system,2025-07-17 13:55:59.327,system,2025-07-17 13:55:59.327
"2025","41450115  ","3",감이동,1093247.306396090,system,2025-07-17 13:55:59.327,system,2025-07-17 13:55:59.327
"2025","41450115  ","4",감이동,495353.428256909,system,2025-07-17 13:55:59.327,system,2025-07-17 13:55:59.327
"2025","41450115  ","5",감이동,504044.416095398,system,2025-07-17 13:55:59.327,system,2025-07-17 13:55:59.327
"2025","41450116  ","1",학암동,2117750.322309720,system,2025-07-17 13:56:00.088,system,2025-07-17 13:56:00.088
"2025","41450116  ","2",학암동,101417.952781534,system,2025-07-17 13:56:00.088,system,2025-07-17 13:56:00.088
"2025","41450116  ","3",학암동,1190794.736826500,system,2025-07-17 13:56:00.088,system,2025-07-17 13:56:00.088
"2025","41450116  ","4",학암동,505415.031544718,system,2025-07-17 13:56:00.088,system,2025-07-17 13:56:00.088
"2025","41450116  ","5",학암동,330777.296618553,system,2025-07-17 13:56:00.088,system,2025-07-17 13:56:00.088
"2025","41450117  ","1",교산동,469812.993454276,system,2025-07-17 13:56:01.089,system,2025-07-17 13:56:01.089
"2025","41450117  ","2",교산동,56365.201351283,system,2025-07-17 13:56:01.089,system,2025-07-17 13:56:01.089
"2025","41450117  ","3",교산동,411027.145091920,system,2025-07-17 13:56:01.089,system,2025-07-17 13:56:01.089
"2025","41450117  ","4",교산동,129281.723459627,system,2025-07-17 13:56:01.089,system,2025-07-17 13:56:01.089
"2025","41450117  ","5",교산동,416630.953355713,system,2025-07-17 13:56:01.089,system,2025-07-17 13:56:01.089
"2025","41450118  ","1",춘궁동,907379.178713564,system,2025-07-17 13:56:01.488,system,2025-07-17 13:56:01.488
"2025","41450118  ","2",춘궁동,267928.225385285,system,2025-07-17 13:56:01.488,system,2025-07-17 13:56:01.488
"2025","41450118  ","3",춘궁동,585329.442662506,system,2025-07-17 13:56:01.488,system,2025-07-17 13:56:01.488
"2025","41450118  ","4",춘궁동,238476.871790577,system,2025-07-17 13:56:01.488,system,2025-07-17 13:56:01.488
"2025","41450118  ","5",춘궁동,700811.751746516,system,2025-07-17 13:56:01.488,system,2025-07-17 13:56:01.488
"2025","41450119  ","1",하사창동,1169784.630628640,system,2025-07-17 13:56:02.076,system,2025-07-17 13:56:02.076
"2025","41450119  ","2",하사창동,142820.248323836,system,2025-07-17 13:56:02.076,system,2025-07-17 13:56:02.076
"2025","41450119  ","3",하사창동,408406.561929780,system,2025-07-17 13:56:02.076,system,2025-07-17 13:56:02.076
"2025","41450119  ","4",하사창동,164043.195744066,system,2025-07-17 13:56:02.076,system,2025-07-17 13:56:02.076
"2025","41450119  ","5",하사창동,504045.891125988,system,2025-07-17 13:56:02.076,system,2025-07-17 13:56:02.076
"2025","41450120  ","1",상사창동,2410105.735111920,system,2025-07-17 13:56:02.516,system,2025-07-17 13:56:02.516
"2025","41450120  ","2",상사창동,444236.373528920,system,2025-07-17 13:56:02.516,system,2025-07-17 13:56:02.516
"2025","41450120  ","3",상사창동,561197.533087627,system,2025-07-17 13:56:02.516,system,2025-07-17 13:56:02.516
"2025","41450120  ","4",상사창동,137374.229910105,system,2025-07-17 13:56:02.516,system,2025-07-17 13:56:02.516
"2025","41450120  ","5",상사창동,433488.137435235,system,2025-07-17 13:56:02.516,system,2025-07-17 13:56:02.516
"2025","41450121  ","1",항동,2263549.100180730,system,2025-07-17 13:56:03.364,system,2025-07-17 13:56:03.364
"2025","41450121  ","2",항동,615107.322431720,system,2025-07-17 13:56:03.364,system,2025-07-17 13:56:03.364
"2025","41450121  ","3",항동,596608.045117351,system,2025-07-17 13:56:03.364,system,2025-07-17 13:56:03.364
"2025","41450121  ","4",항동,114130.388927720,system,2025-07-17 13:56:03.364,system,2025-07-17 13:56:03.364
"2025","41450121  ","5",항동,360652.250900563,system,2025-07-17 13:56:03.364,system,2025-07-17 13:56:03.364
"2025","41450122  ","1",초일동,430495.138520714,system,2025-07-17 13:56:04.173,system,2025-07-17 13:56:04.173
"2025","41450122  ","2",초일동,112035.988721234,system,2025-07-17 13:56:04.173,system,2025-07-17 13:56:04.173
"2025","41450122  ","3",초일동,354117.084617672,system,2025-07-17 13:56:04.173,system,2025-07-17 13:56:04.173
"2025","41450122  ","4",초일동,131247.617448480,system,2025-07-17 13:56:04.173,system,2025-07-17 13:56:04.173
"2025","41450122  ","5",초일동,931455.582603859,system,2025-07-17 13:56:04.173,system,2025-07-17 13:56:04.173
"2025","41450123  ","1",초이동,429146.128498778,system,2025-07-17 13:56:04.520,system,2025-07-17 13:56:04.520
"2025","41450123  ","2",초이동,391934.148297084,system,2025-07-17 13:56:04.520,system,2025-07-17 13:56:04.520
"2025","41450123  ","3",초이동,744631.682789517,system,2025-07-17 13:56:04.520,system,2025-07-17 13:56:04.520
"2025","41450123  ","4",초이동,277484.385776116,system,2025-07-17 13:56:04.520,system,2025-07-17 13:56:04.520
"2025","41450123  ","5",초이동,1161607.908037880,system,2025-07-17 13:56:04.520,system,2025-07-17 13:56:04.520
"2025","41450124  ","1",광암동,988827.565366160,system,2025-07-17 13:56:05.241,system,2025-07-17 13:56:05.241
"2025","41450124  ","2",광암동,260843.183470175,system,2025-07-17 13:56:05.241,system,2025-07-17 13:56:05.241
"2025","41450124  ","3",광암동,324710.600138256,system,2025-07-17 13:56:05.241,system,2025-07-17 13:56:05.241
"2025","41450124  ","4",광암동,349506.903570763,system,2025-07-17 13:56:05.241,system,2025-07-17 13:56:05.241
"2025","41450124  ","5",광암동,756959.997660817,system,2025-07-17 13:56:05.241,system,2025-07-17 13:56:05.241
"2025","41461101  ","1",김량장동,171266.261500201,system,2025-07-17 13:56:05.688,system,2025-07-17 13:56:05.688
"2025","41461101  ","2",김량장동,509080.942256979,system,2025-07-17 13:56:05.688,system,2025-07-17 13:56:05.688
"2025","41461101  ","3",김량장동,221728.116674334,system,2025-07-17 13:56:05.688,system,2025-07-17 13:56:05.688
"2025","41461101  ","4",김량장동,236067.361982360,system,2025-07-17 13:56:05.688,system,2025-07-17 13:56:05.688
"2025","41461101  ","5",김량장동,1053967.805286820,system,2025-07-17 13:56:05.688,system,2025-07-17 13:56:05.688
"2025","41461102  ","1",역북동,674983.048399005,system,2025-07-17 13:56:06.513,system,2025-07-17 13:56:06.513
"2025","41461102  ","2",역북동,1018382.028288300,system,2025-07-17 13:56:06.513,system,2025-07-17 13:56:06.513
"2025","41461102  ","3",역북동,855633.513377290,system,2025-07-17 13:56:06.513,system,2025-07-17 13:56:06.513
"2025","41461102  ","4",역북동,654977.384145268,system,2025-07-17 13:56:06.513,system,2025-07-17 13:56:06.513
"2025","41461102  ","5",역북동,2837463.578764300,system,2025-07-17 13:56:06.513,system,2025-07-17 13:56:06.513
"2025","41461103  ","1",삼가동,2153512.364766950,system,2025-07-17 13:56:08.584,system,2025-07-17 13:56:08.584
"2025","41461103  ","2",삼가동,1123341.506712750,system,2025-07-17 13:56:08.584,system,2025-07-17 13:56:08.584
"2025","41461103  ","3",삼가동,950483.746823409,system,2025-07-17 13:56:08.584,system,2025-07-17 13:56:08.584
"2025","41461103  ","4",삼가동,1085145.097189110,system,2025-07-17 13:56:08.584,system,2025-07-17 13:56:08.584
"2025","41461103  ","5",삼가동,1121670.720254940,system,2025-07-17 13:56:08.584,system,2025-07-17 13:56:08.584
"2025","41461104  ","1",남동,1221169.175410320,system,2025-07-17 13:56:10.093,system,2025-07-17 13:56:10.093
"2025","41461104  ","2",남동,1716235.645291690,system,2025-07-17 13:56:10.093,system,2025-07-17 13:56:10.093
"2025","41461104  ","3",남동,1192649.632555550,system,2025-07-17 13:56:10.093,system,2025-07-17 13:56:10.093
"2025","41461104  ","4",남동,595778.538766521,system,2025-07-17 13:56:10.093,system,2025-07-17 13:56:10.093
"2025","41461104  ","5",남동,1075785.482163780,system,2025-07-17 13:56:10.093,system,2025-07-17 13:56:10.093
"2025","41461105  ","1",유방동,1652018.117692180,system,2025-07-17 13:56:11.092,system,2025-07-17 13:56:11.092
"2025","41461105  ","2",유방동,1694311.689011410,system,2025-07-17 13:56:11.092,system,2025-07-17 13:56:11.092
"2025","41461105  ","3",유방동,1066940.192641640,system,2025-07-17 13:56:11.092,system,2025-07-17 13:56:11.092
"2025","41461105  ","4",유방동,570308.174465232,system,2025-07-17 13:56:11.092,system,2025-07-17 13:56:11.092
"2025","41461105  ","5",유방동,2243843.532168790,system,2025-07-17 13:56:11.092,system,2025-07-17 13:56:11.092
"2025","41461106  ","1",고림동,926045.753649100,system,2025-07-17 13:56:12.693,system,2025-07-17 13:56:12.693
"2025","41461106  ","2",고림동,1439302.313276280,system,2025-07-17 13:56:12.693,system,2025-07-17 13:56:12.693
"2025","41461106  ","3",고림동,1130665.895196630,system,2025-07-17 13:56:12.693,system,2025-07-17 13:56:12.693
"2025","41461106  ","4",고림동,560643.648576236,system,2025-07-17 13:56:12.693,system,2025-07-17 13:56:12.693
"2025","41461106  ","5",고림동,2373185.756204790,system,2025-07-17 13:56:12.693,system,2025-07-17 13:56:12.693
"2025","41461107  ","1",마평동,1070495.166890550,system,2025-07-17 13:56:14.837,system,2025-07-17 13:56:14.837
"2025","41461107  ","2",마평동,1344195.553643990,system,2025-07-17 13:56:14.837,system,2025-07-17 13:56:14.837
"2025","41461107  ","3",마평동,815829.514640010,system,2025-07-17 13:56:14.837,system,2025-07-17 13:56:14.837
"2025","41461107  ","4",마평동,371585.127999445,system,2025-07-17 13:56:14.837,system,2025-07-17 13:56:14.837
"2025","41461107  ","5",마평동,1280262.793468270,system,2025-07-17 13:56:14.837,system,2025-07-17 13:56:14.837
"2025","41461108  ","1",운학동,2793938.655935100,system,2025-07-17 13:56:16.289,system,2025-07-17 13:56:16.289
"2025","41461108  ","2",운학동,1321062.882232140,system,2025-07-17 13:56:16.289,system,2025-07-17 13:56:16.289
"2025","41461108  ","3",운학동,1037007.338263270,system,2025-07-17 13:56:16.289,system,2025-07-17 13:56:16.289
"2025","41461108  ","4",운학동,259175.278102968,system,2025-07-17 13:56:16.289,system,2025-07-17 13:56:16.289
"2025","41461108  ","5",운학동,953695.809777816,system,2025-07-17 13:56:16.289,system,2025-07-17 13:56:16.289
"2025","41461109  ","1",호동,3062661.670924510,system,2025-07-17 13:56:18.002,system,2025-07-17 13:56:18.002
"2025","41461109  ","2",호동,2224159.363964650,system,2025-07-17 13:56:18.002,system,2025-07-17 13:56:18.002
"2025","41461109  ","3",호동,1215205.824205240,system,2025-07-17 13:56:18.002,system,2025-07-17 13:56:18.002
"2025","41461109  ","4",호동,288410.860567320,system,2025-07-17 13:56:18.002,system,2025-07-17 13:56:18.002
"2025","41461109  ","5",호동,417775.675068994,system,2025-07-17 13:56:18.002,system,2025-07-17 13:56:18.002
"2025","41461110  ","1",해곡동,2813794.700325420,system,2025-07-17 13:56:21.690,system,2025-07-17 13:56:21.690
"2025","41461110  ","2",해곡동,890132.349369617,system,2025-07-17 13:56:21.690,system,2025-07-17 13:56:21.690
"2025","41461110  ","3",해곡동,477173.555766026,system,2025-07-17 13:56:21.690,system,2025-07-17 13:56:21.690
"2025","41461110  ","4",해곡동,155404.010362441,system,2025-07-17 13:56:21.690,system,2025-07-17 13:56:21.690
"2025","41461110  ","5",해곡동,787771.412952677,system,2025-07-17 13:56:21.690,system,2025-07-17 13:56:21.690
"2025","41461250  ","1",포곡읍,10836762.027398000,system,2025-07-17 13:56:22.456,system,2025-07-17 13:56:22.456
"2025","41461250  ","2",포곡읍,11374399.380218500,system,2025-07-17 13:56:22.456,system,2025-07-17 13:56:22.456
"2025","41461250  ","3",포곡읍,8407850.742522790,system,2025-07-17 13:56:22.456,system,2025-07-17 13:56:22.456
"2025","41461250  ","4",포곡읍,3356846.098942250,system,2025-07-17 13:56:22.456,system,2025-07-17 13:56:22.456
"2025","41461250  ","5",포곡읍,7833461.696609360,system,2025-07-17 13:56:22.456,system,2025-07-17 13:56:22.456
"2025","41461253  ","1",모현읍,16984683.515792100,system,2025-07-17 13:56:36.459,system,2025-07-17 13:56:36.459
"2025","41461253  ","2",모현읍,8724069.689247450,system,2025-07-17 13:56:36.459,system,2025-07-17 13:56:36.459
"2025","41461253  ","3",모현읍,12134109.951666700,system,2025-07-17 13:56:36.459,system,2025-07-17 13:56:36.459
"2025","41461253  ","4",모현읍,3930320.563761910,system,2025-07-17 13:56:36.459,system,2025-07-17 13:56:36.459
"2025","41461253  ","5",모현읍,8501031.786373160,system,2025-07-17 13:56:36.459,system,2025-07-17 13:56:36.459
"2025","41461256  ","1",이동읍,25756781.726264900,system,2025-07-17 13:57:01.948,system,2025-07-17 13:57:01.948
"2025","41461256  ","2",이동읍,23006400.801612800,system,2025-07-17 13:57:01.948,system,2025-07-17 13:57:01.948
"2025","41461256  ","3",이동읍,15994437.662513100,system,2025-07-17 13:57:01.948,system,2025-07-17 13:57:01.948
"2025","41461256  ","4",이동읍,4360441.457519710,system,2025-07-17 13:57:01.948,system,2025-07-17 13:57:01.948
