"fbctn_yr","stdg_cd","impvs_cd","stdg_nm","impvs_nm","biotop_area","frst_rgtr_id","frst_reg_dt","mdfr_id","mdfcn_dt"
"2025","41287104  ",E,대화동,녹지,3042113.198386030,system,2025-07-17 15:22:11.962,system,2025-07-17 15:22:11.962
"2025","41287104  ",F,대화동,수공간,422888.193736543,system,2025-07-17 15:22:11.962,system,2025-07-17 15:22:11.962
"2025","41287105  ",A,덕이동,건폐지,2690907.308923800,system,2025-07-17 15:22:13.630,system,2025-07-17 15:22:13.630
"2025","41287105  ",B,덕이동,비건폐포장지,599261.431651475,system,2025-07-17 15:22:13.630,system,2025-07-17 15:22:13.630
"2025","41287105  ",C,덕이동,반투수포장지,210238.886395800,system,2025-07-17 15:22:13.630,system,2025-07-17 15:22:13.630
"2025","41287105  ",D,덕이동,투수포장,55958.719959232,system,2025-07-17 15:22:13.630,system,2025-07-17 15:22:13.630
"2025","41287105  ",E,덕이동,녹지,1885778.481777710,system,2025-07-17 15:22:13.630,system,2025-07-17 15:22:13.630
"2025","41287105  ",F,덕이동,수공간,95386.430042160,system,2025-07-17 15:22:13.630,system,2025-07-17 15:22:13.630
"2025","41287106  ",A,가좌동,건폐지,1558323.547710010,system,2025-07-17 15:22:14.783,system,2025-07-17 15:22:14.783
"2025","41287106  ",B,가좌동,비건폐포장지,305805.871739773,system,2025-07-17 15:22:14.783,system,2025-07-17 15:22:14.783
"2025","41287106  ",C,가좌동,반투수포장지,24683.133044422,system,2025-07-17 15:22:14.783,system,2025-07-17 15:22:14.783
"2025","41287106  ",D,가좌동,투수포장,27976.218241555,system,2025-07-17 15:22:14.783,system,2025-07-17 15:22:14.783
"2025","41287106  ",E,가좌동,녹지,1429377.289664310,system,2025-07-17 15:22:14.783,system,2025-07-17 15:22:14.783
"2025","41287106  ",F,가좌동,수공간,46765.239882416,system,2025-07-17 15:22:14.783,system,2025-07-17 15:22:14.783
"2025","41287107  ",A,구산동,건폐지,2021341.768415330,system,2025-07-17 15:22:15.417,system,2025-07-17 15:22:15.417
"2025","41287107  ",B,구산동,비건폐포장지,557217.066490483,system,2025-07-17 15:22:15.417,system,2025-07-17 15:22:15.417
"2025","41287107  ",C,구산동,반투수포장지,32325.239581201,system,2025-07-17 15:22:15.417,system,2025-07-17 15:22:15.417
"2025","41287107  ",D,구산동,투수포장,8987.488569132,system,2025-07-17 15:22:15.417,system,2025-07-17 15:22:15.417
"2025","41287107  ",E,구산동,녹지,4310084.777408590,system,2025-07-17 15:22:15.417,system,2025-07-17 15:22:15.417
"2025","41287107  ",F,구산동,수공간,2217402.737044800,system,2025-07-17 15:22:15.417,system,2025-07-17 15:22:15.417
"2025","41287108  ",A,법곳동,건폐지,1451571.822291060,system,2025-07-17 15:22:16.858,system,2025-07-17 15:22:16.858
"2025","41287108  ",B,법곳동,비건폐포장지,574087.426467724,system,2025-07-17 15:22:16.858,system,2025-07-17 15:22:16.858
"2025","41287108  ",C,법곳동,반투수포장지,123234.994475380,system,2025-07-17 15:22:16.858,system,2025-07-17 15:22:16.858
"2025","41287108  ",D,법곳동,투수포장,3077.322725858,system,2025-07-17 15:22:16.858,system,2025-07-17 15:22:16.858
"2025","41287108  ",E,법곳동,녹지,3426296.369303460,system,2025-07-17 15:22:16.858,system,2025-07-17 15:22:16.858
"2025","41287108  ",F,법곳동,수공간,2016590.330557630,system,2025-07-17 15:22:16.858,system,2025-07-17 15:22:16.858
"2025","41290102  ",A,문원동,건폐지,417706.865175937,system,2025-07-17 15:22:17.895,system,2025-07-17 15:22:17.895
"2025","41290102  ",B,문원동,비건폐포장지,266180.553566929,system,2025-07-17 15:22:17.895,system,2025-07-17 15:22:17.895
"2025","41290102  ",C,문원동,반투수포장지,120303.805634489,system,2025-07-17 15:22:17.895,system,2025-07-17 15:22:17.895
"2025","41290102  ",D,문원동,투수포장,68009.603239266,system,2025-07-17 15:22:17.895,system,2025-07-17 15:22:17.895
"2025","41290102  ",E,문원동,녹지,2671530.846951580,system,2025-07-17 15:22:17.895,system,2025-07-17 15:22:17.895
"2025","41290102  ",F,문원동,수공간,26134.668684973,system,2025-07-17 15:22:17.895,system,2025-07-17 15:22:17.895
"2025","41290103  ",A,갈현동,건폐지,501393.859843926,system,2025-07-17 15:22:18.512,system,2025-07-17 15:22:18.512
"2025","41290103  ",B,갈현동,비건폐포장지,271937.410407782,system,2025-07-17 15:22:18.512,system,2025-07-17 15:22:18.512
"2025","41290103  ",C,갈현동,반투수포장지,1386267.695660670,system,2025-07-17 15:22:18.512,system,2025-07-17 15:22:18.512
"2025","41290103  ",D,갈현동,투수포장,38378.552739320,system,2025-07-17 15:22:18.512,system,2025-07-17 15:22:18.512
"2025","41290103  ",E,갈현동,녹지,1943491.071733380,system,2025-07-17 15:22:18.512,system,2025-07-17 15:22:18.512
"2025","41290103  ",F,갈현동,수공간,48556.965781867,system,2025-07-17 15:22:18.512,system,2025-07-17 15:22:18.512
"2025","41390120  ",A,하상동,건폐지,160466.474437498,system,2025-07-17 15:22:20.777,system,2025-07-17 15:22:20.777
"2025","41390120  ",B,하상동,비건폐포장지,129553.994149172,system,2025-07-17 15:22:20.777,system,2025-07-17 15:22:20.777
"2025","41390120  ",D,하상동,투수포장,53408.812270590,system,2025-07-17 15:22:20.777,system,2025-07-17 15:22:20.777
"2025","41390120  ",E,하상동,녹지,1004722.849912750,system,2025-07-17 15:22:20.777,system,2025-07-17 15:22:20.777
"2025","41390120  ",F,하상동,수공간,28065.914745517,system,2025-07-17 15:22:20.777,system,2025-07-17 15:22:20.777
"2025","41290104  ",A,막계동,건폐지,296941.658661076,system,2025-07-17 15:22:20.926,system,2025-07-17 15:22:20.926
"2025","41290104  ",B,막계동,비건폐포장지,63787.215028072,system,2025-07-17 15:22:20.926,system,2025-07-17 15:22:20.926
"2025","41290104  ",C,막계동,반투수포장지,74232.293299994,system,2025-07-17 15:22:20.926,system,2025-07-17 15:22:20.926
"2025","41290104  ",D,막계동,투수포장,7990.717506449,system,2025-07-17 15:22:20.926,system,2025-07-17 15:22:20.926
"2025","41290104  ",E,막계동,녹지,8129547.251471380,system,2025-07-17 15:22:20.926,system,2025-07-17 15:22:20.926
"2025","41290104  ",F,막계동,수공간,373829.089126446,system,2025-07-17 15:22:20.926,system,2025-07-17 15:22:20.926
"2025","41290105  ",A,과천동,건폐지,1605418.859889650,system,2025-07-17 15:22:22.324,system,2025-07-17 15:22:22.324
"2025","41290105  ",B,과천동,비건폐포장지,484642.143892220,system,2025-07-17 15:22:22.324,system,2025-07-17 15:22:22.324
"2025","41290105  ",C,과천동,반투수포장지,57637.949690808,system,2025-07-17 15:22:22.324,system,2025-07-17 15:22:22.324
"2025","41290105  ",D,과천동,투수포장,49719.311813777,system,2025-07-17 15:22:22.324,system,2025-07-17 15:22:22.324
"2025","41290105  ",E,과천동,녹지,3992375.808407020,system,2025-07-17 15:22:22.324,system,2025-07-17 15:22:22.324
"2025","41290105  ",F,과천동,수공간,69576.815817674,system,2025-07-17 15:22:22.324,system,2025-07-17 15:22:22.324
"2025","41290106  ",A,주암동,건폐지,1286200.782247730,system,2025-07-17 15:22:24.310,system,2025-07-17 15:22:24.310
"2025","41290106  ",B,주암동,비건폐포장지,182818.295137854,system,2025-07-17 15:22:24.310,system,2025-07-17 15:22:24.310
"2025","41290106  ",C,주암동,반투수포장지,67493.697291696,system,2025-07-17 15:22:24.310,system,2025-07-17 15:22:24.310
"2025","41290106  ",D,주암동,투수포장,12280.153206222,system,2025-07-17 15:22:24.310,system,2025-07-17 15:22:24.310
"2025","41290106  ",E,주암동,녹지,2919569.618814930,system,2025-07-17 15:22:24.310,system,2025-07-17 15:22:24.310
"2025","41290106  ",F,주암동,수공간,58086.687052274,system,2025-07-17 15:22:24.310,system,2025-07-17 15:22:24.310
"2025","41390133  ",A,죽율동,건폐지,200320.613368507,system,2025-07-17 15:22:25.352,system,2025-07-17 15:22:25.352
"2025","41390133  ",B,죽율동,비건폐포장지,217486.526295269,system,2025-07-17 15:22:25.352,system,2025-07-17 15:22:25.352
"2025","41390133  ",C,죽율동,반투수포장지,1738.192260301,system,2025-07-17 15:22:25.352,system,2025-07-17 15:22:25.352
"2025","41390133  ",D,죽율동,투수포장,24111.850830198,system,2025-07-17 15:22:25.352,system,2025-07-17 15:22:25.352
"2025","41390133  ",E,죽율동,녹지,1349485.157035080,system,2025-07-17 15:22:25.352,system,2025-07-17 15:22:25.352
"2025","41390133  ",F,죽율동,수공간,11549.312574006,system,2025-07-17 15:22:25.352,system,2025-07-17 15:22:25.352
"2025","41310101  ",A,갈매동,건폐지,954071.813557532,system,2025-07-17 15:22:25.826,system,2025-07-17 15:22:25.826
"2025","41310101  ",B,갈매동,비건폐포장지,672308.038333816,system,2025-07-17 15:22:25.826,system,2025-07-17 15:22:25.826
"2025","41310101  ",C,갈매동,반투수포장지,786593.079767183,system,2025-07-17 15:22:25.826,system,2025-07-17 15:22:25.826
"2025","41310101  ",D,갈매동,투수포장,33505.964815187,system,2025-07-17 15:22:25.826,system,2025-07-17 15:22:25.826
"2025","41310101  ",E,갈매동,녹지,1462811.025045990,system,2025-07-17 15:22:25.826,system,2025-07-17 15:22:25.826
"2025","41310101  ",F,갈매동,수공간,59989.462880365,system,2025-07-17 15:22:25.826,system,2025-07-17 15:22:25.826
"2025","41390135  ",A,배곧동,건폐지,1402146.228269510,system,2025-07-17 15:22:26.530,system,2025-07-17 15:22:26.530
"2025","41390135  ",B,배곧동,비건폐포장지,1009166.816641210,system,2025-07-17 15:22:26.530,system,2025-07-17 15:22:26.530
"2025","41390135  ",C,배곧동,반투수포장지,792138.092001123,system,2025-07-17 15:22:26.530,system,2025-07-17 15:22:26.530
"2025","41390135  ",D,배곧동,투수포장,2215.515283576,system,2025-07-17 15:22:26.530,system,2025-07-17 15:22:26.530
"2025","41390135  ",E,배곧동,녹지,1566198.727739230,system,2025-07-17 15:22:26.530,system,2025-07-17 15:22:26.530
"2025","41390135  ",F,배곧동,수공간,126835.202837281,system,2025-07-17 15:22:26.530,system,2025-07-17 15:22:26.530
"2025","41310102  ",A,사노동,건폐지,790587.207989866,system,2025-07-17 15:22:27.156,system,2025-07-17 15:22:27.156
"2025","41310102  ",B,사노동,비건폐포장지,436854.072225787,system,2025-07-17 15:22:27.156,system,2025-07-17 15:22:27.156
"2025","41310102  ",C,사노동,반투수포장지,96728.507484799,system,2025-07-17 15:22:27.156,system,2025-07-17 15:22:27.156
"2025","41310102  ",D,사노동,투수포장,178237.026198494,system,2025-07-17 15:22:27.156,system,2025-07-17 15:22:27.156
"2025","41310102  ",E,사노동,녹지,1636347.533415770,system,2025-07-17 15:22:27.156,system,2025-07-17 15:22:27.156
"2025","41310102  ",F,사노동,수공간,107600.240034669,system,2025-07-17 15:22:27.156,system,2025-07-17 15:22:27.156
"2025","41410102  ",A,당정동,건폐지,1631313.079581090,system,2025-07-17 15:22:27.706,system,2025-07-17 15:22:27.706
"2025","41410102  ",B,당정동,비건폐포장지,415197.668988952,system,2025-07-17 15:22:27.706,system,2025-07-17 15:22:27.706
"2025","41410102  ",C,당정동,반투수포장지,150690.407753202,system,2025-07-17 15:22:27.706,system,2025-07-17 15:22:27.706
"2025","41410102  ",D,당정동,투수포장,3138.788440110,system,2025-07-17 15:22:27.706,system,2025-07-17 15:22:27.706
"2025","41410102  ",E,당정동,녹지,590066.425109394,system,2025-07-17 15:22:27.706,system,2025-07-17 15:22:27.706
"2025","41410102  ",F,당정동,수공간,12384.319884726,system,2025-07-17 15:22:27.706,system,2025-07-17 15:22:27.706
"2025","41410103  ",A,부곡동,건폐지,1266045.456054610,system,2025-07-17 15:22:28.850,system,2025-07-17 15:22:28.850
"2025","41410103  ",B,부곡동,비건폐포장지,573588.614316289,system,2025-07-17 15:22:28.850,system,2025-07-17 15:22:28.850
"2025","41410103  ",C,부곡동,반투수포장지,30055.153030610,system,2025-07-17 15:22:28.850,system,2025-07-17 15:22:28.850
"2025","41410103  ",D,부곡동,투수포장,96595.179772995,system,2025-07-17 15:22:28.850,system,2025-07-17 15:22:28.850
"2025","41410103  ",E,부곡동,녹지,2116528.597107640,system,2025-07-17 15:22:28.850,system,2025-07-17 15:22:28.850
"2025","41410103  ",F,부곡동,수공간,47766.239482192,system,2025-07-17 15:22:28.850,system,2025-07-17 15:22:28.850
"2025","41410104  ",A,산본동,건폐지,2027589.271887220,system,2025-07-17 15:22:29.868,system,2025-07-17 15:22:29.868
"2025","41410104  ",B,산본동,비건폐포장지,847764.664427767,system,2025-07-17 15:22:29.868,system,2025-07-17 15:22:29.868
"2025","41410104  ",C,산본동,반투수포장지,62376.538137518,system,2025-07-17 15:22:29.868,system,2025-07-17 15:22:29.868
"2025","41410104  ",D,산본동,투수포장,111463.362663912,system,2025-07-17 15:22:29.868,system,2025-07-17 15:22:29.868
"2025","41410104  ",E,산본동,녹지,5751218.574409040,system,2025-07-17 15:22:29.868,system,2025-07-17 15:22:29.868
"2025","41410104  ",F,산본동,수공간,42396.667281127,system,2025-07-17 15:22:29.868,system,2025-07-17 15:22:29.868
"2025","41480119  ",A,서패동,건폐지,384078.513262321,system,2025-07-17 15:22:32.351,system,2025-07-17 15:22:32.351
"2025","41480119  ",B,서패동,비건폐포장지,73729.670780734,system,2025-07-17 15:22:32.351,system,2025-07-17 15:22:32.351
"2025","41480119  ",C,서패동,반투수포장지,60318.331190317,system,2025-07-17 15:22:32.351,system,2025-07-17 15:22:32.351
"2025","41480119  ",D,서패동,투수포장,14458.454190835,system,2025-07-17 15:22:32.351,system,2025-07-17 15:22:32.351
"2025","41480119  ",E,서패동,녹지,741244.985686823,system,2025-07-17 15:22:32.351,system,2025-07-17 15:22:32.351
"2025","41480119  ",F,서패동,수공간,17894.808088989,system,2025-07-17 15:22:32.351,system,2025-07-17 15:22:32.351
"2025","41310103  ",A,인창동,건폐지,1967470.206040730,system,2025-07-17 15:22:32.476,system,2025-07-17 15:22:32.476
"2025","41310103  ",B,인창동,비건폐포장지,709854.732237351,system,2025-07-17 15:22:32.476,system,2025-07-17 15:22:32.476
"2025","41310103  ",C,인창동,반투수포장지,304182.514646572,system,2025-07-17 15:22:32.476,system,2025-07-17 15:22:32.476
"2025","41310103  ",D,인창동,투수포장,97063.146548182,system,2025-07-17 15:22:32.476,system,2025-07-17 15:22:32.476
"2025","41310103  ",E,인창동,녹지,3057981.215721650,system,2025-07-17 15:22:32.476,system,2025-07-17 15:22:32.476
"2025","41310103  ",F,인창동,수공간,114211.393369443,system,2025-07-17 15:22:32.476,system,2025-07-17 15:22:32.476
"2025","41310104  ",A,교문동,건폐지,1447058.650971990,system,2025-07-17 15:22:33.807,system,2025-07-17 15:22:33.807
"2025","41310104  ",B,교문동,비건폐포장지,440705.925901286,system,2025-07-17 15:22:33.807,system,2025-07-17 15:22:33.807
"2025","41310104  ",C,교문동,반투수포장지,98769.256367840,system,2025-07-17 15:22:33.807,system,2025-07-17 15:22:33.807
"2025","41310104  ",D,교문동,투수포장,557478.860536698,system,2025-07-17 15:22:33.807,system,2025-07-17 15:22:33.807
"2025","41310104  ",E,교문동,녹지,3207436.510061060,system,2025-07-17 15:22:33.807,system,2025-07-17 15:22:33.807
"2025","41310104  ",F,교문동,수공간,91128.616486292,system,2025-07-17 15:22:33.807,system,2025-07-17 15:22:33.807
"2025","41310105  ",A,수택동,건폐지,1286547.095226900,system,2025-07-17 15:22:34.975,system,2025-07-17 15:22:34.975
"2025","41310105  ",B,수택동,비건폐포장지,463261.835898065,system,2025-07-17 15:22:34.975,system,2025-07-17 15:22:34.975
"2025","41310105  ",C,수택동,반투수포장지,225497.268107834,system,2025-07-17 15:22:34.975,system,2025-07-17 15:22:34.975
"2025","41310105  ",D,수택동,투수포장,1772.379610018,system,2025-07-17 15:22:34.975,system,2025-07-17 15:22:34.975
"2025","41310105  ",E,수택동,녹지,466431.657859388,system,2025-07-17 15:22:34.975,system,2025-07-17 15:22:34.975
"2025","41310105  ",F,수택동,수공간,114331.806793317,system,2025-07-17 15:22:34.975,system,2025-07-17 15:22:34.975
"2025","41310106  ",A,아천동,건폐지,794469.750566841,system,2025-07-17 15:22:35.896,system,2025-07-17 15:22:35.896
"2025","41310106  ",B,아천동,비건폐포장지,295507.755960444,system,2025-07-17 15:22:35.896,system,2025-07-17 15:22:35.896
"2025","41310106  ",C,아천동,반투수포장지,179863.963325795,system,2025-07-17 15:22:35.896,system,2025-07-17 15:22:35.896
"2025","41310106  ",D,아천동,투수포장,54534.797975172,system,2025-07-17 15:22:35.896,system,2025-07-17 15:22:35.896
"2025","41310106  ",E,아천동,녹지,3323393.518911510,system,2025-07-17 15:22:35.896,system,2025-07-17 15:22:35.896
"2025","41310106  ",F,아천동,수공간,803434.973869872,system,2025-07-17 15:22:35.896,system,2025-07-17 15:22:35.896
"2025","41310107  ",A,토평동,건폐지,1369736.649857430,system,2025-07-17 15:22:36.636,system,2025-07-17 15:22:36.636
"2025","41310107  ",B,토평동,비건폐포장지,616306.710383410,system,2025-07-17 15:22:36.636,system,2025-07-17 15:22:36.636
"2025","41310107  ",C,토평동,반투수포장지,380216.088492861,system,2025-07-17 15:22:36.636,system,2025-07-17 15:22:36.636
"2025","41310107  ",D,토평동,투수포장,128.700872592,system,2025-07-17 15:22:36.636,system,2025-07-17 15:22:36.636
"2025","41310107  ",E,토평동,녹지,1307080.584834120,system,2025-07-17 15:22:36.636,system,2025-07-17 15:22:36.636
"2025","41310107  ",F,토평동,수공간,2225669.997623280,system,2025-07-17 15:22:36.636,system,2025-07-17 15:22:36.636
"2025","41360101  ",A,호평동,건폐지,1431239.859939840,system,2025-07-17 15:22:37.496,system,2025-07-17 15:22:37.496
"2025","41360101  ",B,호평동,비건폐포장지,544393.105638233,system,2025-07-17 15:22:37.496,system,2025-07-17 15:22:37.496
"2025","41360101  ",C,호평동,반투수포장지,187679.447538537,system,2025-07-17 15:22:37.496,system,2025-07-17 15:22:37.496
"2025","41360101  ",D,호평동,투수포장,98860.410334641,system,2025-07-17 15:22:37.496,system,2025-07-17 15:22:37.496
"2025","41360101  ",E,호평동,녹지,6710548.371473560,system,2025-07-17 15:22:37.496,system,2025-07-17 15:22:37.496
"2025","41360101  ",F,호평동,수공간,211814.951789735,system,2025-07-17 15:22:37.496,system,2025-07-17 15:22:37.496
"2025","41550101  ",A,봉산동,건폐지,127991.143163499,system,2025-07-17 15:22:38.693,system,2025-07-17 15:22:38.693
"2025","41550101  ",B,봉산동,비건폐포장지,51337.179896431,system,2025-07-17 15:22:38.693,system,2025-07-17 15:22:38.693
"2025","41550101  ",C,봉산동,반투수포장지,5786.559800585,system,2025-07-17 15:22:38.693,system,2025-07-17 15:22:38.693
"2025","41550101  ",D,봉산동,투수포장,4135.318792762,system,2025-07-17 15:22:38.693,system,2025-07-17 15:22:38.693
"2025","41550101  ",E,봉산동,녹지,50251.540527995,system,2025-07-17 15:22:38.693,system,2025-07-17 15:22:38.693
"2025","41550101  ",F,봉산동,수공간,754.868455512,system,2025-07-17 15:22:38.693,system,2025-07-17 15:22:38.693
"2025","41360102  ",A,평내동,건폐지,1153024.204281690,system,2025-07-17 15:22:38.780,system,2025-07-17 15:22:38.780
"2025","41360102  ",B,평내동,비건폐포장지,609530.587156310,system,2025-07-17 15:22:38.780,system,2025-07-17 15:22:38.780
"2025","41360102  ",C,평내동,반투수포장지,196054.487956298,system,2025-07-17 15:22:38.780,system,2025-07-17 15:22:38.780
"2025","41360102  ",D,평내동,투수포장,191281.401234895,system,2025-07-17 15:22:38.780,system,2025-07-17 15:22:38.780
"2025","41360102  ",E,평내동,녹지,5144540.870753550,system,2025-07-17 15:22:38.780,system,2025-07-17 15:22:38.780
"2025","41360102  ",F,평내동,수공간,58010.883709826,system,2025-07-17 15:22:38.780,system,2025-07-17 15:22:38.780
"2025","41360103  ",A,금곡동,건폐지,1297409.233788590,system,2025-07-17 15:22:39.787,system,2025-07-17 15:22:39.787
"2025","41360103  ",B,금곡동,비건폐포장지,380758.083517405,system,2025-07-17 15:22:39.787,system,2025-07-17 15:22:39.787
"2025","41360103  ",C,금곡동,반투수포장지,130039.062228705,system,2025-07-17 15:22:39.787,system,2025-07-17 15:22:39.787
"2025","41360103  ",D,금곡동,투수포장,175293.046177130,system,2025-07-17 15:22:39.787,system,2025-07-17 15:22:39.787
"2025","41360103  ",E,금곡동,녹지,4978516.009539360,system,2025-07-17 15:22:39.787,system,2025-07-17 15:22:39.787
"2025","41360103  ",F,금곡동,수공간,27059.171228128,system,2025-07-17 15:22:39.787,system,2025-07-17 15:22:39.787
"2025","41360104  ",A,일패동,건폐지,1907118.181383640,system,2025-07-17 15:22:40.980,system,2025-07-17 15:22:40.980
"2025","41360104  ",B,일패동,비건폐포장지,347203.320611442,system,2025-07-17 15:22:40.980,system,2025-07-17 15:22:40.980
"2025","41360104  ",C,일패동,반투수포장지,131959.095904759,system,2025-07-17 15:22:40.980,system,2025-07-17 15:22:40.980
"2025","41360104  ",D,일패동,투수포장,194361.529821139,system,2025-07-17 15:22:40.980,system,2025-07-17 15:22:40.980
"2025","41360104  ",E,일패동,녹지,2483525.013075680,system,2025-07-17 15:22:40.980,system,2025-07-17 15:22:40.980
"2025","41360104  ",F,일패동,수공간,42255.811402832,system,2025-07-17 15:22:40.980,system,2025-07-17 15:22:40.980
"2025","41360105  ",A,이패동,건폐지,1522536.116994540,system,2025-07-17 15:22:42.170,system,2025-07-17 15:22:42.170
"2025","41360105  ",B,이패동,비건폐포장지,289665.572611651,system,2025-07-17 15:22:42.170,system,2025-07-17 15:22:42.170
"2025","41360105  ",C,이패동,반투수포장지,141652.364036776,system,2025-07-17 15:22:42.170,system,2025-07-17 15:22:42.170
"2025","41360105  ",D,이패동,투수포장,73471.404034960,system,2025-07-17 15:22:42.170,system,2025-07-17 15:22:42.170
"2025","41360105  ",E,이패동,녹지,1918563.392776950,system,2025-07-17 15:22:42.170,system,2025-07-17 15:22:42.170
"2025","41360105  ",F,이패동,수공간,45894.149196823,system,2025-07-17 15:22:42.170,system,2025-07-17 15:22:42.170
"2025","41360106  ",A,삼패동,건폐지,1188847.520806010,system,2025-07-17 15:22:43.294,system,2025-07-17 15:22:43.294
"2025","41360106  ",B,삼패동,비건폐포장지,310930.109285017,system,2025-07-17 15:22:43.294,system,2025-07-17 15:22:43.294
"2025","41360106  ",C,삼패동,반투수포장지,121569.271491467,system,2025-07-17 15:22:43.294,system,2025-07-17 15:22:43.294
"2025","41360106  ",D,삼패동,투수포장,53714.149682615,system,2025-07-17 15:22:43.294,system,2025-07-17 15:22:43.294
"2025","41360106  ",E,삼패동,녹지,1568732.675915240,system,2025-07-17 15:22:43.294,system,2025-07-17 15:22:43.294
"2025","41360106  ",F,삼패동,수공간,75540.559792163,system,2025-07-17 15:22:43.294,system,2025-07-17 15:22:43.294
"2025","41360108  ",A,수석동,건폐지,672658.563094822,system,2025-07-17 15:22:43.797,system,2025-07-17 15:22:43.797
"2025","41360108  ",B,수석동,비건폐포장지,177893.702134219,system,2025-07-17 15:22:43.797,system,2025-07-17 15:22:43.797
"2025","41360108  ",C,수석동,반투수포장지,158838.909598757,system,2025-07-17 15:22:43.797,system,2025-07-17 15:22:43.797
"2025","41360108  ",D,수석동,투수포장,26216.206162516,system,2025-07-17 15:22:43.797,system,2025-07-17 15:22:43.797
"2025","41360108  ",E,수석동,녹지,758189.319925029,system,2025-07-17 15:22:43.797,system,2025-07-17 15:22:43.797
"2025","41360108  ",F,수석동,수공간,419702.859314544,system,2025-07-17 15:22:43.797,system,2025-07-17 15:22:43.797
"2025","41360109  ",A,지금동,건폐지,22372.966002219,system,2025-07-17 15:22:44.129,system,2025-07-17 15:22:44.129
"2025","41360109  ",B,지금동,비건폐포장지,1788.733621008,system,2025-07-17 15:22:44.129,system,2025-07-17 15:22:44.129
"2025","41360109  ",C,지금동,반투수포장지,13676.178485892,system,2025-07-17 15:22:44.129,system,2025-07-17 15:22:44.129
"2025","41360109  ",D,지금동,투수포장,37522.961303066,system,2025-07-17 15:22:44.129,system,2025-07-17 15:22:44.129
"2025","41360109  ",E,지금동,녹지,574614.168362616,system,2025-07-17 15:22:44.129,system,2025-07-17 15:22:44.129
"2025","41360109  ",F,지금동,수공간,923.016940175,system,2025-07-17 15:22:44.129,system,2025-07-17 15:22:44.129
"2025","41360110  ",A,도농동,건폐지,82518.987397629,system,2025-07-17 15:22:44.393,system,2025-07-17 15:22:44.393
"2025","41360110  ",B,도농동,비건폐포장지,78229.040885126,system,2025-07-17 15:22:44.393,system,2025-07-17 15:22:44.393
"2025","41360110  ",C,도농동,반투수포장지,2770.183132670,system,2025-07-17 15:22:44.393,system,2025-07-17 15:22:44.393
"2025","41360110  ",D,도농동,투수포장,0.000147414,system,2025-07-17 15:22:44.393,system,2025-07-17 15:22:44.393
"2025","41360110  ",E,도농동,녹지,170932.338191443,system,2025-07-17 15:22:44.393,system,2025-07-17 15:22:44.393
"2025","41360110  ",F,도농동,수공간,26494.775799685,system,2025-07-17 15:22:44.393,system,2025-07-17 15:22:44.393
"2025","41360111  ",A,별내동,건폐지,3934909.384769720,system,2025-07-17 15:22:44.503,system,2025-07-17 15:22:44.503
"2025","41360111  ",B,별내동,비건폐포장지,1590532.556348910,system,2025-07-17 15:22:44.503,system,2025-07-17 15:22:44.503
"2025","41360111  ",C,별내동,반투수포장지,595053.873967536,system,2025-07-17 15:22:44.503,system,2025-07-17 15:22:44.503
"2025","41360111  ",D,별내동,투수포장,664567.376729301,system,2025-07-17 15:22:44.503,system,2025-07-17 15:22:44.503
"2025","41360111  ",E,별내동,녹지,11767902.267684300,system,2025-07-17 15:22:44.503,system,2025-07-17 15:22:44.503
"2025","41360111  ",F,별내동,수공간,151710.498589770,system,2025-07-17 15:22:44.503,system,2025-07-17 15:22:44.503
"2025","41360112  ",A,다산동,건폐지,2854912.074259360,system,2025-07-17 15:22:48.524,system,2025-07-17 15:22:48.524
"2025","41360112  ",B,다산동,비건폐포장지,1435682.378472760,system,2025-07-17 15:22:48.524,system,2025-07-17 15:22:48.524
"2025","41360112  ",C,다산동,반투수포장지,427109.938176083,system,2025-07-17 15:22:48.524,system,2025-07-17 15:22:48.524
"2025","41360112  ",D,다산동,투수포장,36503.617450908,system,2025-07-17 15:22:48.524,system,2025-07-17 15:22:48.524
"2025","41360112  ",E,다산동,녹지,2917693.407083860,system,2025-07-17 15:22:48.524,system,2025-07-17 15:22:48.524
"2025","41360112  ",F,다산동,수공간,222265.026520935,system,2025-07-17 15:22:48.524,system,2025-07-17 15:22:48.524
"2025","41360250  ",A,와부읍,건폐지,7847931.153216700,system,2025-07-17 15:22:53.612,system,2025-07-17 15:22:53.612
"2025","41360250  ",B,와부읍,비건폐포장지,1656507.385721420,system,2025-07-17 15:22:53.612,system,2025-07-17 15:22:53.612
"2025","41360250  ",C,와부읍,반투수포장지,641703.602310461,system,2025-07-17 15:22:53.612,system,2025-07-17 15:22:53.612
"2025","41360250  ",D,와부읍,투수포장,1025857.555347190,system,2025-07-17 15:22:53.612,system,2025-07-17 15:22:53.612
"2025","41360250  ",E,와부읍,녹지,37093276.561848000,system,2025-07-17 15:22:53.612,system,2025-07-17 15:22:53.612
"2025","41360250  ",F,와부읍,수공간,1827683.412490840,system,2025-07-17 15:22:53.612,system,2025-07-17 15:22:53.612
"2025","41360253  ",A,진접읍,건폐지,12009265.968132800,system,2025-07-17 15:23:05.495,system,2025-07-17 15:23:05.495
"2025","41360253  ",B,진접읍,비건폐포장지,2463795.191477330,system,2025-07-17 15:23:05.495,system,2025-07-17 15:23:05.495
"2025","41360253  ",C,진접읍,반투수포장지,3078937.245803640,system,2025-07-17 15:23:05.495,system,2025-07-17 15:23:05.495
