"crtr_yr","admdst_se_cd","admdst_cd","admdst_nm","ldsld_dngr_grd1_area","ldsld_dngr_grd2_area","ldsld_dngr_grd3_area","ldsld_dngr_grd4_area","ldsld_dngr_grd5_area","ldsld_dngr_grd1_area_rt","ldsld_dngr_grd2_area_rt","ldsld_dngr_grd3_area_rt","ldsld_dngr_grd4_area_rt","ldsld_dngr_grd5_area_rt","frst_rgtr_id","frst_reg_dt","mdfr_id","mdfcn_dt"
"2023",ADM004,"31023620",야탑1동,600.000000000,900.000000000,1000.000000000,400.000000000,0.000000000,0.21,0.31,0.34,0.14,0.00,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31070510",중앙동,18100.000000000,84300.000000000,153800.000000000,155800.000000000,215800.000000000,0.03,0.13,0.24,0.25,0.34,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31070520",서정동,2600.000000000,7600.000000000,8400.000000000,17800.000000000,25700.000000000,0.04,0.12,0.14,0.29,0.41,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31070530",송탄동,205000.000000000,635800.000000000,921000.000000000,931600.000000000,998300.000000000,0.06,0.17,0.25,0.25,0.27,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31070550",지산동,4300.000000000,11200.000000000,20000.000000000,34000.000000000,27100.000000000,0.04,0.12,0.21,0.35,0.28,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31070560",송북동,143000.000000000,474700.000000000,577700.000000000,651900.000000000,607400.000000000,0.06,0.19,0.24,0.27,0.25,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31023640",야탑2동,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00,0.00,0.00,0.00,0.00,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31023770",정자1동,8700.000000000,26200.000000000,44300.000000000,38200.000000000,36500.000000000,0.06,0.17,0.29,0.25,0.24,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31023780",정자동,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00,0.00,0.00,0.00,0.00,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31030700",송산2동,42300.000000000,49100.000000000,56500.000000000,68900.000000000,30300.000000000,0.17,0.20,0.23,0.28,0.12,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31041510",안양1동,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00,0.00,0.00,0.00,0.00,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31041540",안양4동,0.000000000,100.000000000,0.000000000,0.000000000,0.000000000,0.00,1.00,0.00,0.00,0.00,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31041550",안양5동,300.000000000,2300.000000000,6200.000000000,48400.000000000,38900.000000000,0.00,0.02,0.06,0.50,0.40,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31041560",안양6동,51700.000000000,142400.000000000,143400.000000000,214800.000000000,38400.000000000,0.09,0.24,0.24,0.36,0.07,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31041570",안양7동,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00,0.00,0.00,0.00,0.00,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31041580",안양8동,39600.000000000,109600.000000000,116700.000000000,212100.000000000,54100.000000000,0.07,0.21,0.22,0.40,0.10,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31041590",안양9동,419300.000000000,1268400.000000000,1280600.000000000,2029600.000000000,546900.000000000,0.08,0.23,0.23,0.37,0.10,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31041651",충훈동,9100.000000000,28500.000000000,32900.000000000,82600.000000000,51600.000000000,0.04,0.14,0.16,0.40,0.25,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31041630",박달1동,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00,0.00,0.00,0.00,0.00,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31042510",비산1동,142700.000000000,251200.000000000,371200.000000000,400400.000000000,131800.000000000,0.11,0.19,0.29,0.31,0.10,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31042520",비산2동,500.000000000,3500.000000000,5100.000000000,2400.000000000,200.000000000,0.04,0.30,0.44,0.21,0.02,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31042540",부흥동,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00,0.00,0.00,0.00,0.00,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31042550",달안동,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00,0.00,0.00,0.00,0.00,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31042681",관양동,77600.000000000,155800.000000000,283700.000000000,366800.000000000,502200.000000000,0.06,0.11,0.20,0.26,0.36,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31042691",인덕원동,0.000000000,0.000000000,300.000000000,3700.000000000,38100.000000000,0.00,0.00,0.01,0.09,0.90,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31101514",행신3동,11300.000000000,12700.000000000,7400.000000000,1800.000000000,0.000000000,0.34,0.38,0.22,0.05,0.00,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31042580",부림동,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00,0.00,0.00,0.00,0.00,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31042600",평안동,500.000000000,700.000000000,1400.000000000,2400.000000000,107500.000000000,0.00,0.01,0.01,0.02,0.96,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31160610",광정동,22500.000000000,53100.000000000,111000.000000000,244900.000000000,89200.000000000,0.04,0.10,0.21,0.47,0.17,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31103610",백석2동,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00,0.00,0.00,0.00,0.00,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31042610",귀인동,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00,0.00,0.00,0.00,0.00,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31042650",범계동,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00,0.00,0.00,0.00,0.00,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31104560",주엽2동,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00,0.00,0.00,0.00,0.00,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31104570",대화동,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00,0.00,0.00,0.00,0.00,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31104580",송포동,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00,0.00,0.00,0.00,0.00,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31042660",신촌동,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00,0.00,0.00,0.00,0.00,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31110530",별양동,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00,0.00,0.00,0.00,0.00,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31192690",동백3동,23400.000000000,67000.000000000,96500.000000000,94100.000000000,89300.000000000,0.06,0.18,0.26,0.25,0.24,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31042670",갈산동,0.000000000,600.000000000,5800.000000000,29800.000000000,64000.000000000,0.00,0.01,0.06,0.30,0.64,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31193520",풍덕천2동,4000.000000000,9200.000000000,10100.000000000,14900.000000000,24200.000000000,0.06,0.15,0.16,0.24,0.39,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31051541",원미2동,500.000000000,7700.000000000,12100.000000000,14600.000000000,8800.000000000,0.01,0.18,0.28,0.33,0.20,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31051521",심곡2동,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00,0.00,0.00,0.00,0.00,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31550340",미산면,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00,0.00,0.00,0.00,0.00,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31051551",소사동,300.000000000,7800.000000000,40300.000000000,35600.000000000,61200.000000000,0.00,0.05,0.28,0.25,0.42,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31051511",심곡1동,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00,0.00,0.00,0.00,0.00,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31051531",심곡3동,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00,0.00,0.00,0.00,0.00,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31200530",금촌1동,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00,0.00,0.00,0.00,0.00,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31200540",금촌3동,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00,0.00,0.00,0.00,0.00,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31051561",원미1동,2800.000000000,30200.000000000,71300.000000000,79500.000000000,67700.000000000,0.01,0.12,0.28,0.32,0.27,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31051571",역곡1동,14300.000000000,37000.000000000,69600.000000000,106300.000000000,141300.000000000,0.04,0.10,0.19,0.29,0.38,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31051581",역곡2동,16100.000000000,53300.000000000,79800.000000000,98600.000000000,67400.000000000,0.05,0.17,0.25,0.31,0.21,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31250570",탄벌동,1010500.000000000,2312400.000000000,2493200.000000000,3785500.000000000,1617200.000000000,0.09,0.21,0.22,0.34,0.14,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31250580",광남1동,625900.000000000,2049400.000000000,2998400.000000000,6029300.000000000,2730000.000000000,0.04,0.14,0.21,0.42,0.19,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31051601",도당동,7600.000000000,27300.000000000,57700.000000000,71600.000000000,117500.000000000,0.03,0.10,0.20,0.25,0.42,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31051611",중동,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00,0.00,0.00,0.00,0.00,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31051621",상동,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00,0.00,0.00,0.00,0.00,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31051631",약대동,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00,0.00,0.00,0.00,0.00,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31051641",중1동,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00,0.00,0.00,0.00,0.00,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31110540",부림동,0.000000000,0.000000000,700.000000000,2700.000000000,13400.000000000,0.00,0.00,0.04,0.16,0.80,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31051651",중2동,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00,0.00,0.00,0.00,0.00,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31110560",문원동,533000.000000000,1503000.000000000,2059500.000000000,3394700.000000000,1784400.000000000,0.06,0.16,0.22,0.37,0.19,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31120510",갈매동,40700.000000000,107600.000000000,145800.000000000,169000.000000000,334900.000000000,0.05,0.13,0.18,0.21,0.42,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31120520",동구동,78600.000000000,265200.000000000,504700.000000000,641300.000000000,1112600.000000000,0.03,0.10,0.19,0.25,0.43,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31120530",인창동,54000.000000000,131900.000000000,234900.000000000,210000.000000000,271000.000000000,0.06,0.15,0.26,0.23,0.30,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31051661",중3동,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00,0.00,0.00,0.00,0.00,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31051681",상1동,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00,0.00,0.00,0.00,0.00,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31130580",다산1동,9000.000000000,21500.000000000,34000.000000000,42700.000000000,74700.000000000,0.05,0.12,0.19,0.23,0.41,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31130590",다산2동,65000.000000000,144400.000000000,250000.000000000,219000.000000000,220200.000000000,0.07,0.16,0.28,0.24,0.25,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31140510",중앙동,14900.000000000,97100.000000000,125200.000000000,168800.000000000,139300.000000000,0.03,0.18,0.23,0.31,0.26,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31140581",대원1동,1400.000000000,6900.000000000,19500.000000000,21000.000000000,26100.000000000,0.02,0.09,0.26,0.28,0.35,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31140582",대원2동,33500.000000000,130700.000000000,150600.000000000,162000.000000000,166400.000000000,0.05,0.20,0.23,0.25,0.26,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31140530",남촌동,29600.000000000,89500.000000000,175400.000000000,199300.000000000,247000.000000000,0.04,0.12,0.24,0.27,0.33,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31051691",상2동,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00,0.00,0.00,0.00,0.00,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31052541",송내2동,39900.000000000,66700.000000000,86700.000000000,93700.000000000,35200.000000000,0.12,0.21,0.27,0.29,0.11,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31052511",심곡본1동,15600.000000000,21800.000000000,30800.000000000,88500.000000000,19200.000000000,0.09,0.12,0.18,0.50,0.11,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31150720",정왕4동,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00,0.00,0.00,0.00,0.00,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31052521",심곡본동,18800.000000000,35500.000000000,75500.000000000,126100.000000000,34900.000000000,0.06,0.12,0.26,0.43,0.12,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31052561",소사본1동,3100.000000000,10500.000000000,17800.000000000,17900.000000000,10300.000000000,0.05,0.18,0.30,0.30,0.17,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31180611",미사3동,13100.000000000,64300.000000000,120500.000000000,137700.000000000,96600.000000000,0.03,0.15,0.28,0.32,0.22,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31180620",미사1동,0.000000000,0.000000000,0.000000000,0.000000000,7100.000000000,0.00,0.00,0.00,0.00,1.00,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31180630",미사2동,0.000000000,100.000000000,700.000000000,5000.000000000,28300.000000000,0.00,0.00,0.02,0.15,0.83,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31180650",위례동,243500.000000000,596200.000000000,589400.000000000,827900.000000000,363100.000000000,0.09,0.23,0.22,0.32,0.14,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31052571",범박동,4400.000000000,15900.000000000,24500.000000000,26900.000000000,25200.000000000,0.05,0.16,0.25,0.28,0.26,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31052581",옥길동,13400.000000000,64800.000000000,129400.000000000,240600.000000000,349100.000000000,0.02,0.08,0.16,0.30,0.44,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31052601",역곡3동,100.000000000,400.000000000,800.000000000,6200.000000000,19800.000000000,0.00,0.01,0.03,0.23,0.73,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31180670",감일동,156200.000000000,526900.000000000,509700.000000000,627500.000000000,326600.000000000,0.07,0.25,0.24,0.29,0.15,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31191110",포곡읍,1401900.000000000,3551800.000000000,4542400.000000000,7085600.000000000,5490900.000000000,0.06,0.16,0.21,0.32,0.25,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31191120",모현읍,1284900.000000000,3971800.000000000,5669000.000000000,9425700.000000000,5696400.000000000,0.05,0.15,0.22,0.36,0.22,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31191130",이동읍,4933900.000000000,11481400.000000000,9860100.000000000,12079100.000000000,5837700.000000000,0.11,0.26,0.22,0.27,0.13,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31191140",남사읍,1911700.000000000,5132900.000000000,5959700.000000000,7019700.000000000,6153300.000000000,0.07,0.20,0.23,0.27,0.24,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31191340",원삼면,3223000.000000000,5700200.000000000,6453700.000000000,7620700.000000000,4905200.000000000,0.12,0.20,0.23,0.27,0.18,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31052591",괴안동,100.000000000,1000.000000000,2700.000000000,7800.000000000,5500.000000000,0.01,0.06,0.16,0.46,0.32,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31053511",성곡동,51600.000000000,154100.000000000,383600.000000000,444600.000000000,489000.000000000,0.03,0.10,0.25,0.29,0.32,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31053531",고강1동,1200.000000000,5400.000000000,16000.000000000,19000.000000000,206600.000000000,0.00,0.02,0.06,0.08,0.83,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31191510",중앙동,222100.000000000,580800.000000000,773500.000000000,1004800.000000000,648400.000000000,0.07,0.18,0.24,0.31,0.20,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31191530",유림동,431600.000000000,1070600.000000000,1214900.000000000,1680700.000000000,1356300.000000000,0.08,0.19,0.21,0.29,0.24,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31191540",동부동,1645700.000000000,4198000.000000000,3525400.000000000,4400500.000000000,2000600.000000000,0.10,0.27,0.22,0.28,0.13,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31191550",역북동,214900.000000000,549200.000000000,641300.000000000,661200.000000000,792100.000000000,0.08,0.19,0.22,0.23,0.28,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31550350",왕징면,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00,0.00,0.00,0.00,0.00,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31191560",삼가동,308400.000000000,856500.000000000,874700.000000000,808000.000000000,397800.000000000,0.10,0.26,0.27,0.25,0.12,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31192520",구갈동,53400.000000000,150200.000000000,203000.000000000,249700.000000000,225900.000000000,0.06,0.17,0.23,0.28,0.26,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31192540",기흥동,231700.000000000,714000.000000000,860600.000000000,1014300.000000000,881600.000000000,0.06,0.19,0.23,0.27,0.24,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31192550",서농동,34700.000000000,95000.000000000,135600.000000000,180000.000000000,187400.000000000,0.05,0.15,0.21,0.28,0.30,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31192560",구성동,215600.000000000,500900.000000000,667500.000000000,697400.000000000,544200.000000000,0.08,0.19,0.25,0.27,0.21,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31192570",마북동,94500.000000000,313600.000000000,428900.000000000,890900.000000000,585600.000000000,0.04,0.14,0.19,0.39,0.25,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31192590",보정동,82500.000000000,254500.000000000,356700.000000000,475500.000000000,499400.000000000,0.05,0.15,0.21,0.28,0.30,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31053521",고강본동,7400.000000000,37300.000000000,72600.000000000,80000.000000000,65000.000000000,0.03,0.14,0.28,0.30,0.25,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31192660",보라동,426100.000000000,1075300.000000000,1185500.000000000,1595900.000000000,1017000.000000000,0.08,0.20,0.22,0.30,0.19,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31053551",원종2동,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00,0.00,0.00,0.00,0.00,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31200513",운정3동,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00,0.00,0.00,0.00,0.00,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31200514",운정4동,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00,0.00,0.00,0.00,0.00,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31200515",운정5동,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00,0.00,0.00,0.00,0.00,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31060510",광명1동,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00,0.00,0.00,0.00,0.00,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31210380",율면,1159100.000000000,2036200.000000000,2671100.000000000,2788400.000000000,2097300.000000000,0.11,0.19,0.25,0.26,0.20,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31210510",창전동,19900.000000000,30300.000000000,56800.000000000,44100.000000000,16400.000000000,0.12,0.18,0.34,0.26,0.10,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31210520",중리동,744200.000000000,1140900.000000000,1656200.000000000,2157300.000000000,2116500.000000000,0.10,0.15,0.21,0.28,0.27,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31210530",관고동,790800.000000000,985100.000000000,1080100.000000000,918600.000000000,326000.000000000,0.19,0.24,0.26,0.22,0.08,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31210540",증포동,96600.000000000,150900.000000000,205400.000000000,241200.000000000,171300.000000000,0.11,0.17,0.24,0.28,0.20,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31220110",공도읍,19400.000000000,60400.000000000,104900.000000000,223300.000000000,712000.000000000,0.02,0.05,0.09,0.20,0.64,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31220310",보개면,1872400.000000000,3673800.000000000,5522300.000000000,6435000.000000000,3924100.000000000,0.09,0.17,0.26,0.30,0.18,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31220320",금광면,8425000.000000000,14952000.000000000,10999500.000000000,11329700.000000000,4057600.000000000,0.17,0.30,0.22,0.23,0.08,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31220330",서운면,1892500.000000000,3629900.000000000,3662600.000000000,4241600.000000000,1830300.000000000,0.12,0.24,0.24,0.28,0.12,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31220340",미양면,231400.000000000,543400.000000000,902000.000000000,1187400.000000000,1424100.000000000,0.05,0.13,0.21,0.28,0.33,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31220350",대덕면,454300.000000000,1021900.000000000,1918800.000000000,2223500.000000000,1433800.000000000,0.06,0.14,0.27,0.32,0.20,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31220360",양성면,2909400.000000000,6276300.000000000,5792100.000000000,5900200.000000000,3595500.000000000,0.12,0.26,0.24,0.24,0.15,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31220380",원곡면,1771000.000000000,3987600.000000000,4235100.000000000,4516000.000000000,3647300.000000000,0.10,0.22,0.23,0.25,0.20,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31220390",일죽면,1963000.000000000,2718900.000000000,3802700.000000000,4312800.000000000,2832000.000000000,0.13,0.17,0.24,0.28,0.18,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31220400",죽산면,3791000.000000000,7348300.000000000,7316100.000000000,7992500.000000000,3588300.000000000,0.13,0.24,0.24,0.27,0.12,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
