"cmpttn_yr","admdst_cd","admdst_se_cd","admdst_nm","bldg_elpwr_use_cbn_ehqty","bldg_gas_use_cbn_ehqty","bldg_hetng_use_cbn_ehqty","trsp_lv6_cbn_ehqty","sum_ehqty","frst_rgtr_id","frst_reg_dt","mdfr_id","mdfcn_dt"
"2021","4167000000",ADM002,여주시,531553.6500000000,109851.3200000000,0.0000000000,512556.4970000000,1153961.4670000000,system,2025-06-11 17:19:44.075,system,2025-06-11 17:19:44.075
"2021","4180000000",ADM002,연천군,167261.3900000000,31285.6800000000,0.0000000000,78344.5580000000,276891.6280000000,system,2025-06-11 17:19:44.075,system,2025-06-11 17:19:44.075
"2021","4182000000",ADM002,가평군,257897.6400000000,29899.8700000000,0.0000000000,206228.0740000000,494025.5840000000,system,2025-06-11 17:19:44.075,system,2025-06-11 17:19:44.075
"2021","4183000000",ADM002,양평군,374323.8000000000,38289.6900000000,0.0000000000,281307.9630000000,693921.4530000000,system,2025-06-11 17:19:44.075,system,2025-06-11 17:19:44.075
"2022","4111000000",ADM002,수원시,2342808.3500000000,0.0000000000,179262.1200000000,1210731.5650000000,3732802.0350000000,system,2025-06-11 17:19:44.075,system,2025-06-11 17:19:44.075
"2022","4113000000",ADM002,성남시,2349780.5500000000,711015.5700000000,233085.7400000000,1393781.5120000000,4687663.3720000000,system,2025-06-11 17:19:44.075,system,2025-06-11 17:19:44.075
"2022","4115000000",ADM002,의정부시,724763.3500000000,437471.0300000000,17419.1400000000,505639.5630000000,1685293.0830000000,system,2025-06-11 17:19:44.075,system,2025-06-11 17:19:44.075
"2022","4117000000",ADM002,안양시,1340073.3100000000,0.0000000000,77552.8300000000,520064.7220000000,1937690.8620000000,system,2025-06-11 17:19:44.075,system,2025-06-11 17:19:44.075
"2022","4119000000",ADM002,부천시,1712550.8900000000,0.0000000000,94735.8400000000,633042.0750000000,2440328.8050000000,system,2025-06-11 17:19:44.075,system,2025-06-11 17:19:44.075
"2022","4121000000",ADM002,광명시,490546.2100000000,0.0000000000,0.0000000000,336505.2300000000,827051.4400000000,system,2025-06-11 17:19:44.075,system,2025-06-11 17:19:44.075
"2022","4122000000",ADM002,평택시,3501452.9300000000,0.0000000000,38060.8900000000,1360933.1000000000,4900446.9200000000,system,2025-06-11 17:19:44.075,system,2025-06-11 17:19:44.075
"2022","4125000000",ADM002,동두천시,250186.5400000000,122782.0200000000,0.0000000000,89512.9650000000,462481.5250000000,system,2025-06-11 17:19:44.075,system,2025-06-11 17:19:44.075
"2022","4127000000",ADM002,안산시,3620945.9000000000,0.0000000000,71772.9800000000,943906.8180000000,4636625.6980000000,system,2025-06-11 17:19:44.075,system,2025-06-11 17:19:44.075
"2022","4128000000",ADM002,고양시,2223500.6600000000,541844.8800000000,290328.5800000000,1574871.0440000000,4630545.1640000000,system,2025-06-11 17:19:44.075,system,2025-06-11 17:19:44.075
"2022","4129000000",ADM002,과천시,152090.3300000000,42348.0400000000,18259.6400000000,146366.8630000000,359064.8730000000,system,2025-06-11 17:19:44.239,system,2025-06-11 17:19:44.239
"2022","4131000000",ADM002,구리시,354705.8500000000,170802.3500000000,6008.1400000000,365091.4670000000,896607.8070000000,system,2025-06-11 17:19:44.239,system,2025-06-11 17:19:44.239
"2022","4136000000",ADM002,남양주시,1448795.1400000000,607654.9700000000,32619.9400000000,1000816.5190000000,3089886.5690000000,system,2025-06-11 17:19:44.239,system,2025-06-11 17:19:44.239
"2022","4137000000",ADM002,오산시,650326.5200000000,0.0000000000,32210.1300000000,351091.8190000000,1033628.4690000000,system,2025-06-11 17:19:44.239,system,2025-06-11 17:19:44.239
"2022","4139000000",ADM002,시흥시,2070512.6000000000,0.0000000000,49046.8900000000,1165937.3650000000,3285496.8550000000,system,2025-06-11 17:19:44.239,system,2025-06-11 17:19:44.239
"2022","4141000000",ADM002,군포시,679911.3100000000,0.0000000000,53166.5100000000,312249.0360000000,1045326.8560000000,system,2025-06-11 17:19:44.239,system,2025-06-11 17:19:44.239
"2022","4143000000",ADM002,의왕시,382963.9600000000,0.0000000000,22412.1900000000,401567.9740000000,806944.1240000000,system,2025-06-11 17:19:44.239,system,2025-06-11 17:19:44.239
"2022","4145000000",ADM002,하남시,662739.7600000000,162111.0600000000,60325.5700000000,492397.2550000000,1377573.6450000000,system,2025-06-11 17:19:44.239,system,2025-06-11 17:19:44.239
"2022","4146000000",ADM002,용인시,3353848.5000000000,267.8800000000,228434.3500000000,1997574.0650000000,5580124.7950000000,system,2025-06-11 17:19:44.239,system,2025-06-11 17:19:44.239
"2022","4148000000",ADM002,파주시,4163512.7600000000,561604.0800000000,54589.0700000000,756122.5270000000,5535828.4370000000,system,2025-06-11 17:19:44.239,system,2025-06-11 17:19:44.239
"2022","4150000000",ADM002,이천시,3845925.9300000000,591134.4500000000,0.0000000000,723201.8820000000,5160262.2620000000,system,2025-06-11 17:19:44.239,system,2025-06-11 17:19:44.239
"2022","4155000000",ADM002,안성시,1448910.8500000000,0.0000000000,0.0000000000,805058.2810000000,2253969.1310000000,system,2025-06-11 17:19:44.239,system,2025-06-11 17:19:44.239
"2022","4157000000",ADM002,김포시,1879287.6600000000,306322.7400000000,65211.7100000000,775186.2900000000,3026008.4000000000,system,2025-06-11 17:19:44.239,system,2025-06-11 17:19:44.239
"2022","4159000000",ADM002,화성시,9357010.8500000000,0.0000000000,159273.9100000000,2173652.7380000000,11689937.4980000000,system,2025-06-11 17:19:44.239,system,2025-06-11 17:19:44.239
"2022","4161000000",ADM002,광주시,1200503.9100000000,387726.4200000000,0.0000000000,893155.9770000000,2481386.3070000000,system,2025-06-11 17:19:44.239,system,2025-06-11 17:19:44.239
"2022","4163000000",ADM002,양주시,968313.2200000000,298920.0000000000,18592.7200000000,536060.5510000000,1821886.4910000000,system,2025-06-11 17:19:44.239,system,2025-06-11 17:19:44.239
"2022","4165000000",ADM002,포천시,1132248.6500000000,113142.3400000000,0.0000000000,410374.8460000000,1655765.8360000000,system,2025-06-11 17:19:44.239,system,2025-06-11 17:19:44.239
"2022","4167000000",ADM002,여주시,578115.9200000000,115683.6300000000,0.0000000000,510843.5100000000,1204643.0600000000,system,2025-06-11 17:19:44.239,system,2025-06-11 17:19:44.239
"2022","4180000000",ADM002,연천군,194206.0700000000,34297.8200000000,0.0000000000,79134.1850000000,307638.0750000000,system,2025-06-11 17:19:44.239,system,2025-06-11 17:19:44.239
"2022","4182000000",ADM002,가평군,281778.6200000000,31504.3300000000,0.0000000000,209862.9710000000,523145.9210000000,system,2025-06-11 17:19:44.239,system,2025-06-11 17:19:44.239
"2022","4183000000",ADM002,양평군,389529.5100000000,40039.4000000000,0.0000000000,282955.7860000000,712524.6960000000,system,2025-06-11 17:19:44.239,system,2025-06-11 17:19:44.239
"2023","4111000000",ADM002,수원시,2486816.5900000000,0.0000000000,165872.9000000000,1199113.6680000000,3851803.1580000000,system,2025-06-11 17:19:44.239,system,2025-06-11 17:19:44.239
"2023","4113000000",ADM002,성남시,2517060.6600000000,708029.6400000000,203435.9400000000,1393164.5910000000,4821690.8310000000,system,2025-06-11 17:19:44.239,system,2025-06-11 17:19:44.239
"2023","4115000000",ADM002,의정부시,774956.9900000000,418696.3500000000,16389.4600000000,509081.1710000000,1719123.9710000000,system,2025-06-11 17:19:44.239,system,2025-06-11 17:19:44.239
"2023","4117000000",ADM002,안양시,1453140.2200000000,0.0000000000,73213.6700000000,514175.1470000000,2040529.0370000000,system,2025-06-11 17:19:44.239,system,2025-06-11 17:19:44.239
"2023","4119000000",ADM002,부천시,1829845.1800000000,0.0000000000,89322.5200000000,615017.2850000000,2534184.9850000000,system,2025-06-11 17:19:44.239,system,2025-06-11 17:19:44.239
"2023","4121000000",ADM002,광명시,510965.0800000000,0.0000000000,0.0000000000,332331.6540000000,843296.7340000000,system,2025-06-11 17:19:44.239,system,2025-06-11 17:19:44.239
"2023","4122000000",ADM002,평택시,3439622.9500000000,0.0000000000,36793.0300000000,1405156.2540000000,4881572.2340000000,system,2025-06-11 17:19:44.239,system,2025-06-11 17:19:44.239
"2023","4125000000",ADM002,동두천시,256404.0900000000,110742.7800000000,0.0000000000,87193.5350000000,454340.4050000000,system,2025-06-11 17:19:44.239,system,2025-06-11 17:19:44.239
"2023","4127000000",ADM002,안산시,3778774.0900000000,0.0000000000,67662.2100000000,923080.7240000000,4769517.0240000000,system,2025-06-11 17:19:44.239,system,2025-06-11 17:19:44.239
"2023","4128000000",ADM002,고양시,2362207.8000000000,523047.0700000000,270048.7400000000,1541760.6230000000,4697064.2330000000,system,2025-06-11 17:19:44.239,system,2025-06-11 17:19:44.239
"2023","4129000000",ADM002,과천시,162635.5700000000,42227.7500000000,16858.9800000000,149283.0770000000,371005.3770000000,system,2025-06-11 17:19:44.239,system,2025-06-11 17:19:44.239
"2023","4131000000",ADM002,구리시,376363.7200000000,168190.9300000000,0.0000000000,371593.6710000000,916148.3210000000,system,2025-06-11 17:19:44.239,system,2025-06-11 17:19:44.239
"2023","4136000000",ADM002,남양주시,1527652.9200000000,597661.3500000000,0.0000000000,999524.5300000000,3124838.8000000000,system,2025-06-11 17:19:44.239,system,2025-06-11 17:19:44.239
"2023","4137000000",ADM002,오산시,684390.4300000000,0.0000000000,30154.5400000000,357551.7800000000,1072096.7500000000,system,2025-06-11 17:19:44.239,system,2025-06-11 17:19:44.239
"2023","4139000000",ADM002,시흥시,2167148.7800000000,0.0000000000,46795.3700000000,1176832.7540000000,3390776.9040000000,system,2025-06-11 17:19:44.239,system,2025-06-11 17:19:44.239
"2023","4141000000",ADM002,군포시,703557.2100000000,0.0000000000,50090.2900000000,308841.9050000000,1062489.4050000000,system,2025-06-11 17:19:44.239,system,2025-06-11 17:19:44.239
"2023","4143000000",ADM002,의왕시,402704.8200000000,0.0000000000,21468.5300000000,402450.7700000000,826624.1200000000,system,2025-06-11 17:19:44.239,system,2025-06-11 17:19:44.239
"2023","4145000000",ADM002,하남시,697162.5500000000,145843.6100000000,49431.3400000000,490424.3190000000,1382861.8190000000,system,2025-06-11 17:19:44.239,system,2025-06-11 17:19:44.239
"2023","4146000000",ADM002,용인시,3540052.4000000000,338.8900000000,215017.3100000000,2024022.2300000000,5779430.8300000000,system,2025-06-11 17:19:44.239,system,2025-06-11 17:19:44.239
"2023","4148000000",ADM002,파주시,4209833.6300000000,497353.7200000000,52403.7300000000,731343.2240000000,5490934.3040000000,system,2025-06-11 17:19:44.239,system,2025-06-11 17:19:44.239
"2023","4150000000",ADM002,이천시,3072676.1000000000,575313.1100000000,0.0000000000,731214.3320000000,4379203.5420000000,system,2025-06-11 17:19:44.239,system,2025-06-11 17:19:44.239
"2023","4155000000",ADM002,안성시,1538279.9500000000,0.0000000000,0.0000000000,835889.6130000000,2374169.5630000000,system,2025-06-11 17:19:44.239,system,2025-06-11 17:19:44.239
"2023","4157000000",ADM002,김포시,1944231.0500000000,290834.8900000000,38375.4300000000,760987.1350000000,3034428.5050000000,system,2025-06-11 17:19:44.239,system,2025-06-11 17:19:44.239
"2023","4159000000",ADM002,화성시,9874543.2500000000,0.0000000000,148806.7800000000,2223294.8260000000,12246644.8560000000,system,2025-06-11 17:19:44.239,system,2025-06-11 17:19:44.239
"2023","4161000000",ADM002,광주시,1257942.0800000000,385566.0100000000,0.0000000000,908516.4290000000,2552024.5190000000,system,2025-06-11 17:19:44.239,system,2025-06-11 17:19:44.239
"2023","4163000000",ADM002,양주시,988086.8000000000,269161.1000000000,17885.3700000000,545558.8590000000,1820692.1290000000,system,2025-06-11 17:19:44.239,system,2025-06-11 17:19:44.239
"2023","4165000000",ADM002,포천시,1163128.7300000000,110042.6800000000,0.0000000000,413120.5310000000,1686291.9410000000,system,2025-06-11 17:19:44.239,system,2025-06-11 17:19:44.239
"2023","4167000000",ADM002,여주시,610873.6500000000,115695.8100000000,0.0000000000,519485.3680000000,1246054.8280000000,system,2025-06-11 17:19:44.239,system,2025-06-11 17:19:44.239
"2023","4180000000",ADM002,연천군,202505.4200000000,32716.6900000000,0.0000000000,82371.7890000000,317593.8990000000,system,2025-06-11 17:19:44.239,system,2025-06-11 17:19:44.239
"2023","4182000000",ADM002,가평군,294615.5100000000,30994.8200000000,0.0000000000,207623.6000000000,533233.9300000000,system,2025-06-11 17:19:44.239,system,2025-06-11 17:19:44.239
"2023","4183000000",ADM002,양평군,401740.5600000000,40058.5500000000,0.0000000000,284764.5900000000,726563.7000000000,system,2025-06-11 17:19:44.239,system,2025-06-11 17:19:44.239
"2013","4111100000",ADM003,장안구,518865.8200000000,307358.1900000000,34045.6600000000,0.0000000000,860269.6700000000,system,2025-06-11 17:19:44.239,system,2025-06-11 17:19:44.239
"2013","4111300000",ADM003,권선구,478928.3100000000,283890.4900000000,26868.3800000000,0.0000000000,789687.1800000000,system,2025-06-11 17:19:44.239,system,2025-06-11 17:19:44.239
"2013","4111500000",ADM003,팔달구,413960.1500000000,200146.2800000000,11291.0100000000,0.0000000000,625397.4400000000,system,2025-06-11 17:19:44.239,system,2025-06-11 17:19:44.239
"2013","4111700000",ADM003,영통구,813761.2800000000,295440.3500000000,69566.2800000000,0.0000000000,1178767.9100000000,system,2025-06-11 17:19:44.239,system,2025-06-11 17:19:44.239
"2013","4113100000",ADM003,수정구,324443.2400000000,258433.8400000000,871.2100000000,0.0000000000,583748.2900000000,system,2025-06-11 17:19:44.239,system,2025-06-11 17:19:44.239
"2013","4113300000",ADM003,중원구,529563.7100000000,260671.1400000000,6226.6000000000,0.0000000000,796461.4500000000,system,2025-06-11 17:19:44.239,system,2025-06-11 17:19:44.239
"2013","4113500000",ADM003,분당구,1126445.3500000000,304922.8200000000,203685.6800000000,0.0000000000,1635053.8500000000,system,2025-06-11 17:19:44.239,system,2025-06-11 17:19:44.239
"2013","4115000000",ADM003,"",615441.8600000000,443490.3800000000,2646.4600000000,0.0000000000,1061578.7000000000,system,2025-06-11 17:19:44.239,system,2025-06-11 17:19:44.239
"2013","4117100000",ADM003,만안구,432919.9500000000,257077.2400000000,2636.9900000000,0.0000000000,692634.1800000000,system,2025-06-11 17:19:44.239,system,2025-06-11 17:19:44.239
"2013","4117300000",ADM003,동안구,645441.9600000000,181154.5800000000,75859.0700000000,0.0000000000,902455.6100000000,system,2025-06-11 17:19:44.239,system,2025-06-11 17:19:44.239
"2013","4119200000",ADM003,원미구,1102569.2700000000,305659.6200000000,80901.6000000000,0.0000000000,1489130.4900000000,system,2025-06-11 17:19:44.239,system,2025-06-11 17:19:44.239
"2013","4119400000",ADM003,소사구,255991.3800000000,181438.4900000000,1923.9800000000,0.0000000000,439353.8500000000,system,2025-06-11 17:19:44.239,system,2025-06-11 17:19:44.239
"2013","4119600000",ADM003,오정구,525575.3800000000,241302.8500000000,5587.8600000000,0.0000000000,772466.0900000000,system,2025-06-11 17:19:44.239,system,2025-06-11 17:19:44.239
"2013","4121000000",ADM003,"",509176.4600000000,341543.5100000000,10330.6500000000,0.0000000000,861050.6200000000,system,2025-06-11 17:19:44.239,system,2025-06-11 17:19:44.239
"2013","4122000000",ADM003,"",2782734.5300000000,872087.2300000000,2180.0600000000,0.0000000000,3657001.8200000000,system,2025-06-11 17:19:44.239,system,2025-06-11 17:19:44.239
"2013","4125000000",ADM003,"",246947.8000000000,137850.1400000000,0.0000000000,0.0000000000,384797.9400000000,system,2025-06-11 17:19:44.239,system,2025-06-11 17:19:44.239
"2013","4127100000",ADM003,상록구,557031.7900000000,367218.2900000000,22814.3200000000,0.0000000000,947064.4000000000,system,2025-06-11 17:19:44.239,system,2025-06-11 17:19:44.239
"2013","4127300000",ADM003,단원구,3177190.4400000000,872090.7100000000,35997.8500000000,0.0000000000,4085279.0000000000,system,2025-06-11 17:19:44.239,system,2025-06-11 17:19:44.239
"2013","4128100000",ADM003,덕양구,587801.5500000000,207268.7400000000,69957.5100000000,0.0000000000,865027.8000000000,system,2025-06-11 17:19:44.239,system,2025-06-11 17:19:44.239
"2013","4128500000",ADM003,일산동구,784714.3100000000,160490.2300000000,90373.2900000000,0.0000000000,1035577.8300000000,system,2025-06-11 17:19:44.239,system,2025-06-11 17:19:44.239
"2013","4128700000",ADM003,일산서구,476245.1000000000,154184.7800000000,86049.7200000000,0.0000000000,716479.6000000000,system,2025-06-11 17:19:44.239,system,2025-06-11 17:19:44.239
"2013","4129000000",ADM003,"",143095.7900000000,46068.4800000000,13862.8300000000,0.0000000000,203027.1000000000,system,2025-06-11 17:19:44.239,system,2025-06-11 17:19:44.239
"2013","4131000000",ADM003,"",318285.6300000000,185613.4900000000,0.0000000000,0.0000000000,503899.1200000000,system,2025-06-11 17:19:44.239,system,2025-06-11 17:19:44.239
"2013","4136000000",ADM003,"",1024335.3500000000,515294.9600000000,8968.0700000000,0.0000000000,1548598.3800000000,system,2025-06-11 17:19:44.239,system,2025-06-11 17:19:44.239
"2013","4137000000",ADM003,"",459424.0700000000,139976.4200000000,23602.3700000000,0.0000000000,623002.8600000000,system,2025-06-11 17:19:44.239,system,2025-06-11 17:19:44.239
"2013","4139000000",ADM003,"",1851752.6800000000,651715.6000000000,0.0000000000,0.0000000000,2503468.2800000000,system,2025-06-11 17:19:44.239,system,2025-06-11 17:19:44.239
"2013","4141000000",ADM003,"",553090.0500000000,230277.3300000000,58194.7300000000,0.0000000000,841562.1100000000,system,2025-06-11 17:19:44.239,system,2025-06-11 17:19:44.239
"2013","4143000000",ADM003,"",283591.0200000000,100141.2700000000,18035.8100000000,0.0000000000,401768.1000000000,system,2025-06-11 17:19:44.239,system,2025-06-11 17:19:44.239
"2013","4145000000",ADM003,"",288428.5700000000,147668.8000000000,0.0000000000,0.0000000000,436097.3700000000,system,2025-06-11 17:19:44.239,system,2025-06-11 17:19:44.239
"2013","4146100000",ADM003,처인구,927298.5000000000,241296.3900000000,0.0000000000,0.0000000000,1168594.8900000000,system,2025-06-11 17:19:44.239,system,2025-06-11 17:19:44.239
"2013","4146300000",ADM003,기흥구,1002655.5200000000,403853.3800000000,93936.7300000000,0.0000000000,1500445.6300000000,system,2025-06-11 17:19:44.239,system,2025-06-11 17:19:44.239
"2013","4146500000",ADM003,수지구,489600.3200000000,143321.0700000000,111836.1600000000,0.0000000000,744757.5500000000,system,2025-06-11 17:19:44.239,system,2025-06-11 17:19:44.239
"2013","4148000000",ADM003,"",1458517.5100000000,416105.3000000000,34291.9200000000,0.0000000000,1908914.7300000000,system,2025-06-11 17:19:44.239,system,2025-06-11 17:19:44.239
"2013","4150000000",ADM003,"",1828088.3600000000,391662.1600000000,0.0000000000,0.0000000000,2219750.5200000000,system,2025-06-11 17:19:44.239,system,2025-06-11 17:19:44.239
"2013","4155000000",ADM003,"",1110326.6600000000,228359.1100000000,0.0000000000,0.0000000000,1338685.7700000000,system,2025-06-11 17:19:44.239,system,2025-06-11 17:19:44.239
"2013","4157000000",ADM003,"",1178739.5900000000,218190.1000000000,29760.9300000000,0.0000000000,1426690.6200000000,system,2025-06-11 17:19:44.239,system,2025-06-11 17:19:44.239
"2013","4159000000",ADM003,"",5938112.4000000000,827744.7100000000,77506.8400000000,0.0000000000,6843363.9500000000,system,2025-06-11 17:19:44.239,system,2025-06-11 17:19:44.239
"2013","4161000000",ADM003,"",929234.5900000000,259919.4800000000,0.0000000000,0.0000000000,1189154.0700000000,system,2025-06-11 17:19:44.239,system,2025-06-11 17:19:44.239
"2013","4163000000",ADM003,"",821853.8400000000,323935.7400000000,6731.7300000000,0.0000000000,1152521.3100000000,system,2025-06-11 17:19:44.239,system,2025-06-11 17:19:44.239
"2013","4165000000",ADM003,"",1023980.6200000000,87307.3300000000,0.0000000000,0.0000000000,1111287.9500000000,system,2025-06-11 17:19:44.239,system,2025-06-11 17:19:44.239
"2013","4167000000",ADM003,"",483152.4500000000,250227.8800000000,0.0000000000,0.0000000000,733380.3300000000,system,2025-06-11 17:19:44.239,system,2025-06-11 17:19:44.239
"2013","4180000000",ADM003,"",163498.7100000000,15144.0700000000,0.0000000000,0.0000000000,178642.7800000000,system,2025-06-11 17:19:44.239,system,2025-06-11 17:19:44.239
"2013","4182000000",ADM003,"",248008.7500000000,7992.5700000000,0.0000000000,0.0000000000,256001.3200000000,system,2025-06-11 17:19:44.239,system,2025-06-11 17:19:44.239
"2013","4183000000",ADM003,"",361084.7800000000,17206.8900000000,0.0000000000,0.0000000000,378291.6700000000,system,2025-06-11 17:19:44.239,system,2025-06-11 17:19:44.239
"2014","4111100000",ADM003,장안구,499074.9700000000,269379.8400000000,33294.3600000000,0.0000000000,801749.1700000000,system,2025-06-11 17:19:44.239,system,2025-06-11 17:19:44.239
"2014","4111300000",ADM003,권선구,476697.3100000000,261207.1500000000,24485.9500000000,0.0000000000,762390.4100000000,system,2025-06-11 17:19:44.239,system,2025-06-11 17:19:44.239
"2014","4111500000",ADM003,팔달구,402203.3900000000,178628.4100000000,10144.7700000000,0.0000000000,590976.5700000000,system,2025-06-11 17:19:44.239,system,2025-06-11 17:19:44.239
"2014","4111700000",ADM003,영통구,857056.4200000000,297335.9300000000,69934.1000000000,0.0000000000,1224326.4500000000,system,2025-06-11 17:19:44.239,system,2025-06-11 17:19:44.239
"2014","4113100000",ADM003,수정구,311218.2200000000,223752.0800000000,828.9500000000,0.0000000000,535799.2500000000,system,2025-06-11 17:19:44.399,system,2025-06-11 17:19:44.399
"2014","4113300000",ADM003,중원구,520079.1400000000,231506.1000000000,5898.2200000000,0.0000000000,757483.4600000000,system,2025-06-11 17:19:44.399,system,2025-06-11 17:19:44.399
"2014","4113500000",ADM003,분당구,1129437.5800000000,284210.0900000000,188525.5300000000,0.0000000000,1602173.2000000000,system,2025-06-11 17:19:44.399,system,2025-06-11 17:19:44.399
"2014","4115000000",ADM003,"",597092.8200000000,397474.6400000000,3683.2800000000,0.0000000000,998250.7400000000,system,2025-06-11 17:19:44.399,system,2025-06-11 17:19:44.399
"2014","4117100000",ADM003,만안구,420784.6700000000,217549.6800000000,2453.8500000000,0.0000000000,640788.2000000000,system,2025-06-11 17:19:44.399,system,2025-06-11 17:19:44.399
"2014","4117300000",ADM003,동안구,624277.1100000000,158629.6500000000,67381.4200000000,0.0000000000,850288.1800000000,system,2025-06-11 17:19:44.399,system,2025-06-11 17:19:44.399
"2014","4119200000",ADM003,원미구,1070797.1700000000,273459.8400000000,71987.9400000000,0.0000000000,1416244.9500000000,system,2025-06-11 17:19:44.399,system,2025-06-11 17:19:44.399
"2014","4119400000",ADM003,소사구,245660.4000000000,157599.3800000000,1659.5400000000,0.0000000000,404919.3200000000,system,2025-06-11 17:19:44.399,system,2025-06-11 17:19:44.399
"2014","4119600000",ADM003,오정구,511272.1000000000,221718.1100000000,4862.8700000000,0.0000000000,737853.0800000000,system,2025-06-11 17:19:44.399,system,2025-06-11 17:19:44.399
"2014","4121000000",ADM003,"",499194.9400000000,312307.1400000000,10574.7200000000,0.0000000000,822076.8000000000,system,2025-06-11 17:19:44.399,system,2025-06-11 17:19:44.399
"2014","4122000000",ADM003,"",2826091.8600000000,837893.1300000000,2355.2400000000,0.0000000000,3666340.2300000000,system,2025-06-11 17:19:44.399,system,2025-06-11 17:19:44.399
"2014","4125000000",ADM003,"",242703.1300000000,122810.2200000000,0.0000000000,0.0000000000,365513.3500000000,system,2025-06-11 17:19:44.399,system,2025-06-11 17:19:44.399
"2014","4127100000",ADM003,상록구,541584.5200000000,342078.0300000000,20183.5700000000,0.0000000000,903846.1200000000,system,2025-06-11 17:19:44.399,system,2025-06-11 17:19:44.399
"2014","4127300000",ADM003,단원구,3139101.5000000000,811746.7200000000,32385.2900000000,0.0000000000,3983233.5100000000,system,2025-06-11 17:19:44.399,system,2025-06-11 17:19:44.399
"2014","4128100000",ADM003,덕양구,585037.1900000000,195276.4300000000,66370.2800000000,0.0000000000,846683.9000000000,system,2025-06-11 17:19:44.399,system,2025-06-11 17:19:44.399
"2014","4128500000",ADM003,일산동구,764128.3000000000,152714.8300000000,81879.9700000000,0.0000000000,998723.1000000000,system,2025-06-11 17:19:44.399,system,2025-06-11 17:19:44.399
"2014","4128700000",ADM003,일산서구,464938.7300000000,145729.2100000000,78006.1800000000,0.0000000000,688674.1200000000,system,2025-06-11 17:19:44.399,system,2025-06-11 17:19:44.399
"2014","4129000000",ADM003,"",134399.1800000000,39771.4700000000,12434.8800000000,0.0000000000,186605.5300000000,system,2025-06-11 17:19:44.399,system,2025-06-11 17:19:44.399
"2014","4131000000",ADM003,"",308442.8100000000,164583.5200000000,0.0000000000,0.0000000000,473026.3300000000,system,2025-06-11 17:19:44.399,system,2025-06-11 17:19:44.399
"2014","4136000000",ADM003,"",1021378.2700000000,464564.4000000000,11117.8100000000,0.0000000000,1497060.4800000000,system,2025-06-11 17:19:44.399,system,2025-06-11 17:19:44.399
"2014","4137000000",ADM003,"",462588.6200000000,131086.5700000000,21890.3800000000,0.0000000000,615565.5700000000,system,2025-06-11 17:19:44.399,system,2025-06-11 17:19:44.399
"2014","4139000000",ADM003,"",1787166.8000000000,581232.1600000000,0.0000000000,0.0000000000,2368398.9600000000,system,2025-06-11 17:19:44.399,system,2025-06-11 17:19:44.399
"2014","4141000000",ADM003,"",539488.4000000000,216609.4600000000,52054.0200000000,0.0000000000,808151.8800000000,system,2025-06-11 17:19:44.399,system,2025-06-11 17:19:44.399
"2014","4143000000",ADM003,"",276778.2200000000,87416.1300000000,16655.5600000000,0.0000000000,380849.9100000000,system,2025-06-11 17:19:44.399,system,2025-06-11 17:19:44.399
"2014","4145000000",ADM003,"",278221.1800000000,131932.1000000000,1036.7200000000,0.0000000000,411190.0000000000,system,2025-06-11 17:19:44.399,system,2025-06-11 17:19:44.399
"2014","4146100000",ADM003,처인구,907244.7600000000,227982.2600000000,0.0000000000,0.0000000000,1135227.0200000000,system,2025-06-11 17:19:44.399,system,2025-06-11 17:19:44.399
"2014","4146300000",ADM003,기흥구,1049977.9100000000,357097.5100000000,87430.9600000000,0.0000000000,1494506.3800000000,system,2025-06-11 17:19:44.399,system,2025-06-11 17:19:44.399
"2014","4146500000",ADM003,수지구,493815.1600000000,90405.8600000000,101971.6200000000,0.0000000000,686192.6400000000,system,2025-06-11 17:19:44.399,system,2025-06-11 17:19:44.399
"2014","4148000000",ADM003,"",1503582.2500000000,417772.6200000000,32879.1700000000,0.0000000000,1954234.0400000000,system,2025-06-11 17:19:44.399,system,2025-06-11 17:19:44.399
"2014","4150000000",ADM003,"",1881000.2300000000,353846.4900000000,0.0000000000,0.0000000000,2234846.7200000000,system,2025-06-11 17:19:44.399,system,2025-06-11 17:19:44.399
"2014","4155000000",ADM003,"",1070644.5400000000,214339.6100000000,0.0000000000,0.0000000000,1284984.1500000000,system,2025-06-11 17:19:44.399,system,2025-06-11 17:19:44.399
"2014","4157000000",ADM003,"",1217149.4700000000,218010.3800000000,32294.9400000000,0.0000000000,1467454.7900000000,system,2025-06-11 17:19:44.399,system,2025-06-11 17:19:44.399
"2014","4159000000",ADM003,"",6339773.4600000000,1024311.5200000000,71891.8100000000,0.0000000000,7435976.7900000000,system,2025-06-11 17:19:44.399,system,2025-06-11 17:19:44.399
"2014","4161000000",ADM003,"",912373.7400000000,243859.0800000000,0.0000000000,0.0000000000,1156232.8200000000,system,2025-06-11 17:19:44.399,system,2025-06-11 17:19:44.399
"2014","4163000000",ADM003,"",807847.6800000000,314271.7500000000,6564.2100000000,0.0000000000,1128683.6400000000,system,2025-06-11 17:19:44.399,system,2025-06-11 17:19:44.399
"2014","4165000000",ADM003,"",1001971.9400000000,87227.0900000000,0.0000000000,0.0000000000,1089199.0300000000,system,2025-06-11 17:19:44.399,system,2025-06-11 17:19:44.399
"2014","4167000000",ADM003,"",479694.2500000000,116499.1300000000,0.0000000000,0.0000000000,596193.3800000000,system,2025-06-11 17:19:44.399,system,2025-06-11 17:19:44.399
