"crtr_ymd","admdst_cd","admdst_nm","admdst_se_cd","sum_genqy","sum_area","frst_rgtr_id","frst_reg_dt","mdfr_id","mdfcn_dt","grnd_rftp_se_cd"
"2025    ","4155000000","",ADM003,20896463.7599182158,15.824700000,system,2025-07-17 09:24:38.217,system,2025-07-17 09:24:38.217,GRF003
"2025    ","4157000000","",ADM003,349496785.4960785600,261.824600000,system,2025-07-17 09:24:38.217,system,2025-07-17 09:24:38.217,GRF002
"2025    ","4157000000","",ADM003,21295981.8193817200,15.947900000,system,2025-07-17 09:24:38.217,system,2025-07-17 09:24:38.217,GRF003
"2025    ","4159000000","",ADM003,879770867.9499205505,653.947200000,system,2025-07-17 09:24:38.217,system,2025-07-17 09:24:38.217,GRF002
"2025    ","4159000000","",ADM003,45689680.6545257524,34.052000000,system,2025-07-17 09:24:38.217,system,2025-07-17 09:24:38.217,GRF003
"2025    ","4161000000","",ADM003,548283750.9493712900,416.835200000,system,2025-07-17 09:24:38.217,system,2025-07-17 09:24:38.217,GRF002
"2025    ","4161000000","",ADM003,17319493.7077636850,13.158700000,system,2025-07-17 09:24:38.217,system,2025-07-17 09:24:38.217,GRF003
"2025    ","4163000000","",ADM003,391250100.0671768800,299.119700000,system,2025-07-17 09:24:38.217,system,2025-07-17 09:24:38.217,GRF002
"2025    ","4163000000","",ADM003,14819035.8985748233,11.370400000,system,2025-07-17 09:24:38.217,system,2025-07-17 09:24:38.217,GRF003
"2025    ","4165000000","",ADM003,1048038808.6916420000,810.530900000,system,2025-07-17 09:24:38.217,system,2025-07-17 09:24:38.217,GRF002
"2025    ","4165000000","",ADM003,19797385.3199691780,15.292100000,system,2025-07-17 09:24:38.217,system,2025-07-17 09:24:38.217,GRF003
"2025    ","4167000000","",ADM003,781832307.3270263330,596.836000000,system,2025-07-17 09:24:38.217,system,2025-07-17 09:24:38.217,GRF002
"2025    ","4167000000","",ADM003,13792479.3803710898,10.548500000,system,2025-07-17 09:24:38.217,system,2025-07-17 09:24:38.217,GRF003
"2025    ","4180000000","",ADM003,842168288.3080212000,641.290400000,system,2025-07-17 09:24:38.217,system,2025-07-17 09:24:38.217,GRF002
"2025    ","4180000000","",ADM003,5771584.3688964838,4.388700000,system,2025-07-17 09:24:38.217,system,2025-07-17 09:24:38.217,GRF003
"2025    ","4182000000","",ADM003,1089525477.1443550000,835.231100000,system,2025-07-17 09:24:38.217,system,2025-07-17 09:24:38.217,GRF002
"2025    ","4182000000","",ADM003,7286460.4684295660,5.546000000,system,2025-07-17 09:24:38.217,system,2025-07-17 09:24:38.217,GRF003
"2025    ","4183000000","",ADM003,1140443455.8553762000,867.843000000,system,2025-07-17 09:24:38.217,system,2025-07-17 09:24:38.217,GRF002
"2025    ","4183000000","",ADM003,11872794.8685608050,9.002900000,system,2025-07-17 09:24:38.217,system,2025-07-17 09:24:38.217,GRF003
"2025    ","4157000000",김포시,ADM002,741585534.6309205600,277.772500000,system,2025-07-17 09:24:38.058,system,2025-07-17 09:24:38.058,GRF001
"2025    ","4159000000",화성시,ADM002,1850921097.2088926058,687.999200000,system,2025-07-17 09:24:38.058,system,2025-07-17 09:24:38.058,GRF001
"2025    ","4161000000",광주시,ADM002,1131206489.3142699500,429.993900000,system,2025-07-17 09:24:38.058,system,2025-07-17 09:24:38.058,GRF001
"2025    ","4163000000",양주시,ADM002,812138271.9315034066,310.490100000,system,2025-07-17 09:24:38.058,system,2025-07-17 09:24:38.058,GRF001
"2025    ","4165000000",포천시,ADM002,2135672388.0232223560,825.823000000,system,2025-07-17 09:24:38.058,system,2025-07-17 09:24:38.058,GRF001
"2025    ","4167000000",여주시,ADM002,1591249573.4147948456,607.384500000,system,2025-07-17 09:24:38.058,system,2025-07-17 09:24:38.058,GRF001
"2025    ","4180000000",연천군,ADM002,1695879745.3538353676,645.679100000,system,2025-07-17 09:24:38.058,system,2025-07-17 09:24:38.058,GRF001
"2025    ","4182000000",가평군,ADM002,2193623875.2255691320,840.777100000,system,2025-07-17 09:24:38.058,system,2025-07-17 09:24:38.058,GRF001
"2025    ","4183000000",양평군,ADM002,2304632501.4478740100,876.845900000,system,2025-07-17 09:24:38.058,system,2025-07-17 09:24:38.058,GRF001
"2025    ","4111100000",장안구,ADM003,44029551.4090423540,33.351300000,system,2025-07-17 09:24:38.058,system,2025-07-17 09:24:38.058,GRF001
"2025    ","4111300000",권선구,ADM003,62566734.7915344335,47.153800000,system,2025-07-17 09:24:38.058,system,2025-07-17 09:24:38.058,GRF001
"2025    ","4111500000",팔달구,ADM003,16992547.6575775092,12.862300000,system,2025-07-17 09:24:38.150,system,2025-07-17 09:24:38.150,GRF001
"2025    ","4111700000",영통구,ADM003,36441946.0184326220,27.699600000,system,2025-07-17 09:24:38.150,system,2025-07-17 09:24:38.150,GRF001
"2025    ","4113100000",수정구,ADM003,60120759.1559295831,45.345800000,system,2025-07-17 09:24:38.150,system,2025-07-17 09:24:38.150,GRF001
"2025    ","4113300000",중원구,ADM003,34885009.8011321925,26.401400000,system,2025-07-17 09:24:38.150,system,2025-07-17 09:24:38.150,GRF001
"2025    ","4146300000",기흥구,ADM003,107826806.0549469100,81.784400000,system,2025-07-17 09:24:38.150,system,2025-07-17 09:24:38.150,GRF001
"2025    ","4146500000",수지구,ADM003,55594505.3094330190,42.118700000,system,2025-07-17 09:24:38.150,system,2025-07-17 09:24:38.150,GRF001
"2025    ","4148000000","",ADM003,1828040750.8130491660,689.208500000,system,2025-07-17 09:24:38.150,system,2025-07-17 09:24:38.150,GRF001
"2025    ","4150000000","",ADM003,1205858924.1096651840,461.908000000,system,2025-07-17 09:24:38.150,system,2025-07-17 09:24:38.150,GRF001
"2025    ","4155000000","",ADM003,1463518285.0586551862,553.332600000,system,2025-07-17 09:24:38.150,system,2025-07-17 09:24:38.150,GRF001
"2025    ","4157000000","",ADM003,741585534.6309205600,277.772500000,system,2025-07-17 09:24:38.217,system,2025-07-17 09:24:38.217,GRF001
"2025    ","4159000000","",ADM003,1850921097.2088926058,687.999200000,system,2025-07-17 09:24:38.217,system,2025-07-17 09:24:38.217,GRF001
"2025    ","4161000000","",ADM003,1131206489.3142699500,429.993900000,system,2025-07-17 09:24:38.217,system,2025-07-17 09:24:38.217,GRF001
"2025    ","4163000000","",ADM003,812138271.9315034066,310.490100000,system,2025-07-17 09:24:38.217,system,2025-07-17 09:24:38.217,GRF001
"2025    ","4183000000","",ADM003,2304632501.4478740100,876.845900000,system,2025-07-17 09:24:38.217,system,2025-07-17 09:24:38.217,GRF001
