"objectid","shape","crtr_ymd","stdg_cd","stdg_nm","sgg_cd","sgg_nm","sigun_cd","sigun_nm","sum_genqy","sum_area","frst_rgtr_id","frst_reg_dt","mdfr_id","mdfcn_dt","grnd_rftp_se_cd"
1590,,"2025    ","41133105  ",상대원동,"41133",성남시 중원구,"41130",성남시,8698971.1506500200,6588400.000000000,system,2025-07-15 21:18:17.634,system,2025-07-15 21:18:17.634,GRF002
1591,,"2025    ","41133106  ",여수동,"41133",성남시 중원구,"41130",성남시,2425553.3718566900,1831000.000000000,system,2025-07-15 21:18:28.572,system,2025-07-15 21:18:28.572,GRF002
1592,,"2025    ","41133107  ",도촌동,"41133",성남시 중원구,"41130",성남시,3826558.8695068400,2894900.000000000,system,2025-07-15 21:18:41.130,system,2025-07-15 21:18:41.130,GRF002
1593,,"2025    ","41133108  ",갈현동,"41133",성남시 중원구,"41130",성남시,5837341.5344696000,4417500.000000000,system,2025-07-15 21:18:54.553,system,2025-07-15 21:18:54.553,GRF002
1594,,"2025    ","41133109  ",하대원동,"41133",성남시 중원구,"41130",성남시,2858308.0396118200,2156800.000000000,system,2025-07-15 21:19:06.250,system,2025-07-15 21:19:06.250,GRF002
1595,,"2025    ","41135101  ",분당동,"41135",성남시 분당구,"41130",성남시,4186500.4331207300,3163500.000000000,system,2025-07-15 21:19:18.186,system,2025-07-15 21:19:18.186,GRF002
1596,,"2025    ","41135103  ",정자동,"41135",성남시 분당구,"41130",성남시,5703363.6434021000,4305000.000000000,system,2025-07-15 21:19:30.545,system,2025-07-15 21:19:30.545,GRF002
1597,,"2025    ","41135104  ",율동,"41135",성남시 분당구,"41130",성남시,6105260.1114807100,4628200.000000000,system,2025-07-15 21:19:43.027,system,2025-07-15 21:19:43.027,GRF002
1598,,"2025    ","41135105  ",서현동,"41135",성남시 분당구,"41130",성남시,4205661.4819488500,3174900.000000000,system,2025-07-15 21:19:55.438,system,2025-07-15 21:19:55.438,GRF002
1599,,"2025    ","41135106  ",이매동,"41135",성남시 분당구,"41130",성남시,4351390.7886657700,3279600.000000000,system,2025-07-15 21:20:06.374,system,2025-07-15 21:20:06.374,GRF002
1600,,"2025    ","41135107  ",야탑동,"41135",성남시 분당구,"41130",성남시,8209019.1044769300,6202600.000000000,system,2025-07-15 21:20:21.207,system,2025-07-15 21:20:21.207,GRF002
1601,,"2025    ","41135109  ",삼평동,"41135",성남시 분당구,"41130",성남시,3089641.9649200400,2327600.000000000,system,2025-07-15 21:20:32.305,system,2025-07-15 21:20:32.305,GRF002
1602,,"2025    ","41192102  ",심곡동,"41192",부천시 원미구,"41190",부천시,1172844.7085723900,874800.000000000,system,2025-07-15 21:20:42.807,system,2025-07-15 21:20:42.807,GRF002
1603,,"2025    ","41135110  ",백현동,"41135",성남시 분당구,"41130",성남시,4422134.3202972400,3327000.000000000,system,2025-07-15 21:20:56.735,system,2025-07-15 21:20:56.735,GRF002
1604,,"2025    ","41135111  ",금곡동,"41135",성남시 분당구,"41130",성남시,4394181.8163147000,3321100.000000000,system,2025-07-15 21:21:09.206,system,2025-07-15 21:21:09.206,GRF002
1605,,"2025    ","41135112  ",궁내동,"41135",성남시 분당구,"41130",성남시,2894676.8383941700,2181000.000000000,system,2025-07-15 21:21:20.149,system,2025-07-15 21:21:20.149,GRF002
1606,,"2025    ","41192103  ",춘의동,"41192",부천시 원미구,"41190",부천시,3420376.5603637700,2558000.000000000,system,2025-07-15 21:21:31.163,system,2025-07-15 21:21:31.163,GRF002
1607,,"2025    ","41135113  ",동원동,"41135",성남시 분당구,"41130",성남시,3305697.4662475600,2497100.000000000,system,2025-07-15 21:21:42.821,system,2025-07-15 21:21:42.821,GRF002
1608,,"2025    ","41135114  ",구미동,"41135",성남시 분당구,"41130",성남시,5617689.2335510300,4255700.000000000,system,2025-07-15 21:21:55.182,system,2025-07-15 21:21:55.182,GRF002
1609,,"2025    ","41135115  ",운중동,"41135",성남시 분당구,"41130",성남시,8414031.5226745600,6300500.000000000,system,2025-07-15 21:22:09.146,system,2025-07-15 21:22:09.146,GRF002
1610,,"2025    ","41135116  ",대장동,"41135",성남시 분당구,"41130",성남시,6394791.6133728000,4800700.000000000,system,2025-07-15 21:22:20.760,system,2025-07-15 21:22:20.760,GRF002
1611,,"2025    ","41192104  ",도당동,"41192",부천시 원미구,"41190",부천시,1838485.3475189200,1374900.000000000,system,2025-07-15 21:22:31.134,system,2025-07-15 21:22:31.134,GRF002
1612,,"2025    ","41135117  ",석운동,"41135",성남시 분당구,"41130",성남시,5588205.3949127200,4204100.000000000,system,2025-07-15 21:22:43.523,system,2025-07-15 21:22:43.523,GRF002
1613,,"2025    ","41135118  ",하산운동,"41135",성남시 분당구,"41130",성남시,2293828.2292022700,1717400.000000000,system,2025-07-15 21:22:54.422,system,2025-07-15 21:22:54.422,GRF002
1614,,"2025    ","41150101  ",의정부동,"41150",의정부시,"41150",의정부시,3904175.8511047400,2962700.000000000,system,2025-07-15 21:23:07.142,system,2025-07-15 21:23:07.142,GRF002
1615,,"2025    ","41194102  ",심곡본동,"41194",부천시 소사구,"41190",부천시,1765380.2971038800,1318300.000000000,system,2025-07-15 21:23:17.513,system,2025-07-15 21:23:17.513,GRF002
1616,,"2025    ","41194103  ",범박동,"41194",부천시 소사구,"41190",부천시,1516153.1422271700,1133300.000000000,system,2025-07-15 21:23:31.922,system,2025-07-15 21:23:31.922,GRF002
1617,,"2025    ","41150102  ",호원동,"41150",의정부시,"41150",의정부시,13420180.2339172000,10168000.000000000,system,2025-07-15 21:23:46.819,system,2025-07-15 21:23:46.819,GRF002
1618,,"2025    ","41150103  ",장암동,"41150",의정부시,"41150",의정부시,11502051.6558838000,8737100.000000000,system,2025-07-15 21:24:01.068,system,2025-07-15 21:24:01.068,GRF002
1619,,"2025    ","41196102  ",여월동,"41196",부천시 오정구,"41190",부천시,2184801.6886444100,1632500.000000000,system,2025-07-15 21:24:11.491,system,2025-07-15 21:24:11.491,GRF002
1620,,"2025    ","41150104  ",신곡동,"41150",의정부시,"41150",의정부시,6295042.8037567100,4811900.000000000,system,2025-07-15 21:24:24.407,system,2025-07-15 21:24:24.407,GRF002
1621,,"2025    ","41150105  ",용현동,"41150",의정부시,"41150",의정부시,5298416.1381988500,4070200.000000000,system,2025-07-15 21:24:36.572,system,2025-07-15 21:24:36.572,GRF002
1622,,"2025    ","41196103  ",작동,"41196",부천시 오정구,"41190",부천시,2820373.6975402800,2105700.000000000,system,2025-07-15 21:24:47.104,system,2025-07-15 21:24:47.104,GRF002
1623,,"2025    ","41150106  ",민락동,"41150",의정부시,"41150",의정부시,6004684.8147125200,4569900.000000000,system,2025-07-15 21:25:02.429,system,2025-07-15 21:25:02.429,GRF002
1624,,"2025    ","41150107  ",낙양동,"41150",의정부시,"41150",의정부시,7412547.9862365700,5638900.000000000,system,2025-07-15 21:25:19.506,system,2025-07-15 21:25:19.506,GRF002
1625,,"2025    ","41150108  ",자일동,"41150",의정부시,"41150",의정부시,8976622.4909820600,6853100.000000000,system,2025-07-15 21:25:36.302,system,2025-07-15 21:25:36.302,GRF002
1626,,"2025    ","41150109  ",금오동,"41150",의정부시,"41150",의정부시,5999796.6470336900,4589300.000000000,system,2025-07-15 21:25:50.055,system,2025-07-15 21:25:50.055,GRF002
1627,,"2025    ","41150110  ",가능동,"41150",의정부시,"41150",의정부시,12438291.6743317000,9453100.000000000,system,2025-07-15 21:26:14.738,system,2025-07-15 21:26:14.738,GRF002
1628,,"2025    ","41150111  ",녹양동,"41150",의정부시,"41150",의정부시,4623175.6739654500,3513300.000000000,system,2025-07-15 21:26:27.581,system,2025-07-15 21:26:27.581,GRF002
1629,,"2025    ","41150112  ",고산동,"41150",의정부시,"41150",의정부시,7370007.1346740700,5614900.000000000,system,2025-07-15 21:26:45.441,system,2025-07-15 21:26:45.441,GRF002
1630,,"2025    ","41150113  ",산곡동,"41150",의정부시,"41150",의정부시,7551356.1488037100,5742700.000000000,system,2025-07-15 21:27:01.243,system,2025-07-15 21:27:01.243,GRF002
1631,,"2025    ","41171101  ",안양동,"41171",안양시 만안구,"41170",안양시,18184702.8686523000,13626800.000000000,system,2025-07-15 21:27:36.310,system,2025-07-15 21:27:36.310,GRF002
1632,,"2025    ","41171102  ",석수동,"41171",안양시 만안구,"41170",안양시,16924939.9284363000,12675500.000000000,system,2025-07-15 21:28:03.403,system,2025-07-15 21:28:03.403,GRF002
1633,,"2025    ","41171103  ",박달동,"41171",안양시 만안구,"41170",안양시,10025981.7448273000,7489500.000000000,system,2025-07-15 21:28:24.111,system,2025-07-15 21:28:24.111,GRF002
1634,,"2025    ","41173101  ",비산동,"41173",안양시 동안구,"41170",안양시,10897558.8146362000,8236900.000000000,system,2025-07-15 21:28:40.409,system,2025-07-15 21:28:40.409,GRF002
1635,,"2025    ","41173102  ",관양동,"41173",안양시 동안구,"41170",안양시,6383576.6772308300,4828600.000000000,system,2025-07-15 21:28:56.275,system,2025-07-15 21:28:56.275,GRF002
1636,,"2025    ","41173103  ",평촌동,"41173",안양시 동안구,"41170",안양시,2311860.1496429400,1738300.000000000,system,2025-07-15 21:29:07.867,system,2025-07-15 21:29:07.867,GRF002
1637,,"2025    ","41173104  ",호계동,"41173",안양시 동안구,"41170",안양시,5624810.9416046100,4231400.000000000,system,2025-07-15 21:29:20.720,system,2025-07-15 21:29:20.720,GRF002
1638,,"2025    ","41192105  ",약대동,"41192",부천시 원미구,"41190",부천시,692893.6489410400,519600.000000000,system,2025-07-15 21:29:30.940,system,2025-07-15 21:29:30.940,GRF002
1639,,"2025    ","41192106  ",소사동,"41192",부천시 원미구,"41190",부천시,543483.9906921390,406900.000000000,system,2025-07-15 21:29:40.944,system,2025-07-15 21:29:40.944,GRF002
1640,,"2025    ","41192107  ",역곡동,"41192",부천시 원미구,"41190",부천시,2512216.8934478800,1882800.000000000,system,2025-07-15 21:29:51.378,system,2025-07-15 21:29:51.378,GRF002
1641,,"2025    ","41192108  ",중동,"41192",부천시 원미구,"41190",부천시,4883756.7305297900,3645100.000000000,system,2025-07-15 21:30:03.340,system,2025-07-15 21:30:03.340,GRF002
1642,,"2025    ","41192109  ",상동,"41192",부천시 원미구,"41190",부천시,5126469.7459716800,3824800.000000000,system,2025-07-15 21:30:16.730,system,2025-07-15 21:30:16.730,GRF002
1643,,"2025    ","41194101  ",소사본동,"41194",부천시 소사구,"41190",부천시,3339731.5065307600,2500900.000000000,system,2025-07-15 21:30:27.583,system,2025-07-15 21:30:27.583,GRF002
1644,,"2025    ","41194104  ",괴안동,"41194",부천시 소사구,"41190",부천시,1742791.0231628400,1305500.000000000,system,2025-07-15 21:30:38.424,system,2025-07-15 21:30:38.424,GRF002
1645,,"2025    ","41194105  ",송내동,"41194",부천시 소사구,"41190",부천시,2589346.7075653100,1926400.000000000,system,2025-07-15 21:30:49.815,system,2025-07-15 21:30:49.815,GRF002
1646,,"2025    ","41194106  ",옥길동,"41194",부천시 소사구,"41190",부천시,2886309.9113311800,2156600.000000000,system,2025-07-15 21:31:06.096,system,2025-07-15 21:31:06.096,GRF002
1647,,"2025    ","41194107  ",계수동,"41194",부천시 소사구,"41190",부천시,550653.2736968990,411400.000000000,system,2025-07-15 21:31:16.363,system,2025-07-15 21:31:16.363,GRF002
1648,,"2025    ","41196104  ",원종동,"41196",부천시 오정구,"41190",부천시,2505587.1198120100,1872500.000000000,system,2025-07-15 21:31:27.011,system,2025-07-15 21:31:27.011,GRF002
1649,,"2025    ","41196101  ",오정동,"41196",부천시 오정구,"41190",부천시,3911088.3499908400,2938100.000000000,system,2025-07-15 21:31:39.284,system,2025-07-15 21:31:39.284,GRF002
1650,,"2025    ","41196105  ",고강동,"41196",부천시 오정구,"41190",부천시,4168714.5421600300,3115500.000000000,system,2025-07-15 21:31:51.966,system,2025-07-15 21:31:51.966,GRF002
1651,,"2025    ","41196106  ",대장동,"41196",부천시 오정구,"41190",부천시,4510739.9402465800,3408100.000000000,system,2025-07-15 21:32:08.615,system,2025-07-15 21:32:08.615,GRF002
1652,,"2025    ","41196107  ",삼정동,"41196",부천시 오정구,"41190",부천시,1985677.0268096900,1494800.000000000,system,2025-07-15 21:32:20.167,system,2025-07-15 21:32:20.167,GRF002
1653,,"2025    ","41210103  ",하안동,"41210",광명시,"41210",광명시,6611483.6380615200,4928900.000000000,system,2025-07-15 21:32:33.304,system,2025-07-15 21:32:33.304,GRF002
1654,,"2025    ","41210104  ",소하동,"41210",광명시,"41210",광명시,9183925.3972778300,6844900.000000000,system,2025-07-15 21:32:47.049,system,2025-07-15 21:32:47.049,GRF002
1655,,"2025    ","41210105  ",노온사동,"41210",광명시,"41210",광명시,9519479.9914856000,7069800.000000000,system,2025-07-15 21:33:04.467,system,2025-07-15 21:33:04.467,GRF002
1656,,"2025    ","41210106  ",일직동,"41210",광명시,"41210",광명시,4260795.8706512500,3173400.000000000,system,2025-07-15 21:33:16.125,system,2025-07-15 21:33:16.125,GRF002
1657,,"2025    ","41210107  ",가학동,"41210",광명시,"41210",광명시,7274375.2341918900,5415300.000000000,system,2025-07-15 21:33:30.375,system,2025-07-15 21:33:30.375,GRF002
1658,,"2025    ","41210108  ",옥길동,"41210",광명시,"41210",광명시,2607217.1110382100,1941300.000000000,system,2025-07-15 21:33:42.860,system,2025-07-15 21:33:42.860,GRF002
1659,,"2025    ","41220101  ",서정동,"41220",평택시,"41220",평택시,2385400.1639251700,1792100.000000000,system,2025-07-15 21:33:58.571,system,2025-07-15 21:33:58.571,GRF002
1660,,"2025    ","41220102  ",장당동,"41220",평택시,"41220",평택시,2519660.9211273200,1896200.000000000,system,2025-07-15 21:34:11.882,system,2025-07-15 21:34:11.882,GRF002
1661,,"2025    ","41220103  ",모곡동,"41220",평택시,"41220",평택시,2099321.1670837400,1579100.000000000,system,2025-07-15 21:34:23.462,system,2025-07-15 21:34:23.462,GRF002
1662,,"2025    ","41220104  ",칠괴동,"41220",평택시,"41220",평택시,3130037.1294097900,2360500.000000000,system,2025-07-15 21:34:35.275,system,2025-07-15 21:34:35.275,GRF002
1663,,"2025    ","41220105  ",칠원동,"41220",평택시,"41220",평택시,2341303.8703002900,1766400.000000000,system,2025-07-15 21:34:46.215,system,2025-07-15 21:34:46.215,GRF002
1664,,"2025    ","41220106  ",도일동,"41220",평택시,"41220",평택시,9460686.5261230500,7123500.000000000,system,2025-07-15 21:35:03.410,system,2025-07-15 21:35:03.410,GRF002
1665,,"2025    ","41220107  ",가재동,"41220",평택시,"41220",평택시,3181104.6477356000,2399300.000000000,system,2025-07-15 21:35:15.565,system,2025-07-15 21:35:15.565,GRF002
1666,,"2025    ","41220108  ",장안동,"41220",평택시,"41220",평택시,4541613.5205230700,3421700.000000000,system,2025-07-15 21:35:28.747,system,2025-07-15 21:35:28.747,GRF002
1667,,"2025    ","41220109  ",이충동,"41220",평택시,"41220",평택시,2998371.6174926800,2253500.000000000,system,2025-07-15 21:35:41.963,system,2025-07-15 21:35:41.963,GRF002
1668,,"2025    ","41220110  ",지산동,"41220",평택시,"41220",평택시,7071948.1304931600,5300200.000000000,system,2025-07-15 21:35:55.967,system,2025-07-15 21:35:55.967,GRF002
1669,,"2025    ","41220111  ",독곡동,"41220",평택시,"41220",평택시,2092823.5320587200,1561300.000000000,system,2025-07-15 21:36:07.437,system,2025-07-15 21:36:07.437,GRF002
1670,,"2025    ","41220112  ",신장동,"41220",평택시,"41220",평택시,2921871.7786102300,2186500.000000000,system,2025-07-15 21:36:19.600,system,2025-07-15 21:36:19.600,GRF002
1671,,"2025    ","41220113  ",평택동,"41220",평택시,"41220",평택시,731236.8276824950,548500.000000000,system,2025-07-15 21:36:29.911,system,2025-07-15 21:36:29.911,GRF002
1672,,"2025    ","41220114  ",통복동,"41220",평택시,"41220",평택시,2042529.4608612100,1531900.000000000,system,2025-07-15 21:36:40.635,system,2025-07-15 21:36:40.635,GRF002
1673,,"2025    ","41220115  ",군문동,"41220",평택시,"41220",평택시,1312290.8255004900,986200.000000000,system,2025-07-15 21:36:51.098,system,2025-07-15 21:36:51.098,GRF002
1674,,"2025    ","41290101  ",관문동,"41290",과천시,"41290",과천시,2276472.3267974900,1705100.000000000,system,2025-07-15 21:37:01.756,system,2025-07-15 21:37:01.756,GRF002
1675,,"2025    ","41220116  ",유천동,"41220",평택시,"41220",평택시,3684529.0304718000,2779900.000000000,system,2025-07-15 21:37:12.928,system,2025-07-15 21:37:12.928,GRF002
1676,,"2025    ","41220117  ",합정동,"41220",평택시,"41220",평택시,3704405.3975219700,2785900.000000000,system,2025-07-15 21:37:24.057,system,2025-07-15 21:37:24.057,GRF002
1677,,"2025    ","41290107  ",중앙동,"41290",과천시,"41290",과천시,6766687.5102996800,5092200.000000000,system,2025-07-15 21:37:36.106,system,2025-07-15 21:37:36.106,GRF002
1678,,"2025    ","41220118  ",비전동,"41220",평택시,"41220",평택시,4986697.7282409700,3738500.000000000,system,2025-07-15 21:37:47.752,system,2025-07-15 21:37:47.752,GRF002
1679,,"2025    ","41220119  ",동삭동,"41220",평택시,"41220",평택시,3169471.3327636700,2379600.000000000,system,2025-07-15 21:37:59.375,system,2025-07-15 21:37:59.375,GRF002
1680,,"2025    ","41290108  ",원문동,"41290",과천시,"41290",과천시,360025.3413543700,271100.000000000,system,2025-07-15 21:38:09.288,system,2025-07-15 21:38:09.288,GRF002
1681,,"2025    ","41290109  ",별양동,"41290",과천시,"41290",과천시,744923.7924194340,560200.000000000,system,2025-07-15 21:38:19.256,system,2025-07-15 21:38:19.256,GRF002
1682,,"2025    ","41220120  ",세교동,"41220",평택시,"41220",평택시,3838912.2086792000,2871900.000000000,system,2025-07-15 21:38:31.221,system,2025-07-15 21:38:31.221,GRF002
1683,,"2025    ","41220121  ",지제동,"41220",평택시,"41220",평택시,3823217.6498718300,2861900.000000000,system,2025-07-15 21:38:43.019,system,2025-07-15 21:38:43.019,GRF002
1684,,"2025    ","41220122  ",신대동,"41220",평택시,"41220",평택시,4125741.0009918200,3091300.000000000,system,2025-07-15 21:38:55.341,system,2025-07-15 21:38:55.341,GRF002
1685,,"2025    ","41220123  ",소사동,"41220",평택시,"41220",평택시,2715507.4073486300,2044800.000000000,system,2025-07-15 21:39:06.902,system,2025-07-15 21:39:06.902,GRF002
1686,,"2025    ","41290110  ",부림동,"41290",과천시,"41290",과천시,396310.7318420410,297500.000000000,system,2025-07-15 21:39:17.074,system,2025-07-15 21:39:17.074,GRF002
1687,,"2025    ","41220124  ",용이동,"41220",평택시,"41220",평택시,3970637.7822570800,2988000.000000000,system,2025-07-15 21:39:28.055,system,2025-07-15 21:39:28.055,GRF002
1688,,"2025    ","41360262  ",오남읍,"41360",남양주시,"41360",남양주시,31759279.4749756000,24271500.000000000,system,2025-07-15 21:40:13.663,system,2025-07-15 21:40:13.663,GRF002
1689,,"2025    ","41550114  ",금산동,"41550",안성시,"41550",안성시,322021.9519500730,245500.000000000,system,2025-07-15 21:40:23.478,system,2025-07-15 21:40:23.478,GRF002
1690,,"2025    ","41220125  ",월곡동,"41220",평택시,"41220",평택시,3690084.3784179700,2780900.000000000,system,2025-07-15 21:40:34.536,system,2025-07-15 21:40:34.536,GRF002
1691,,"2025    ","41550115  ",연지동,"41550",안성시,"41550",안성시,43129.7261352539,32900.000000000,system,2025-07-15 21:40:44.285,system,2025-07-15 21:40:44.285,GRF002
1692,,"2025    ","41550116  ",대천동,"41550",안성시,"41550",안성시,42477.0668029785,32400.000000000,system,2025-07-15 21:40:54.106,system,2025-07-15 21:40:54.106,GRF002
1693,,"2025    ","41550117  ",서인동,"41550",안성시,"41550",안성시,42222.5746765137,32200.000000000,system,2025-07-15 21:41:04.028,system,2025-07-15 21:41:04.028,GRF002
1694,,"2025    ","41220126  ",청룡동,"41220",평택시,"41220",평택시,3698855.2450103800,2780300.000000000,system,2025-07-15 21:41:15.737,system,2025-07-15 21:41:15.737,GRF002
1695,,"2025    ","41220127  ",죽백동,"41220",평택시,"41220",평택시,5868784.1407928500,4414600.000000000,system,2025-07-15 21:41:28.247,system,2025-07-15 21:41:28.247,GRF002
1696,,"2025    ","41220128  ",고덕동,"41220",평택시,"41220",평택시,20965557.7493896000,15768900.000000000,system,2025-07-15 21:42:17.734,system,2025-07-15 21:42:17.734,GRF002
1697,,"2025    ","41220250  ",팽성읍,"41220",평택시,"41220",평택시,72974739.0789337000,54963700.000000000,system,2025-07-15 21:43:58.624,system,2025-07-15 21:43:58.624,GRF002
1698,,"2025    ","41220253  ",안중읍,"41220",평택시,"41220",평택시,37132951.5093689000,27535400.000000000,system,2025-07-15 21:46:29.929,system,2025-07-15 21:46:29.929,GRF002
1699,,"2025    ","41220256  ",포승읍,"41220",평택시,"41220",평택시,71061333.6783295000,52185100.000000000,system,2025-07-15 21:52:24.788,system,2025-07-15 21:52:24.788,GRF002
1700,,"2025    ","41220259  ",청북읍,"41220",평택시,"41220",평택시,66567139.6771545000,49553900.000000000,system,2025-07-15 21:54:55.276,system,2025-07-15 21:54:55.276,GRF002
1701,,"2025    ","41220310  ",진위면,"41220",평택시,"41220",평택시,42988987.6280365000,32209300.000000000,system,2025-07-15 21:57:35.598,system,2025-07-15 21:57:35.598,GRF002
1702,,"2025    ","41220320  ",서탄면,"41220",평택시,"41220",평택시,36167298.2240295000,27250500.000000000,system,2025-07-15 21:59:53.411,system,2025-07-15 21:59:53.411,GRF002
1703,,"2025    ","41220330  ",고덕면,"41220",평택시,"41220",평택시,28377382.1363373000,21261500.000000000,system,2025-07-15 22:02:33.710,system,2025-07-15 22:02:33.710,GRF002
1704,,"2025    ","41220340  ",오성면,"41220",평택시,"41220",평택시,41856985.9384003000,31392300.000000000,system,2025-07-15 22:04:02.544,system,2025-07-15 22:04:02.544,GRF002
1705,,"2025    ","41220370  ",현덕면,"41220",평택시,"41220",평택시,61773094.8258209000,45348200.000000000,system,2025-07-15 22:06:55.860,system,2025-07-15 22:06:55.860,GRF002
1706,,"2025    ","41250101  ",송내동,"41250",동두천시,"41250",동두천시,5825555.3758544900,4501000.000000000,system,2025-07-15 22:07:08.837,system,2025-07-15 22:07:08.837,GRF002
1707,,"2025    ","41250102  ",지행동,"41250",동두천시,"41250",동두천시,3743635.5917053200,2881100.000000000,system,2025-07-15 22:07:22.314,system,2025-07-15 22:07:22.314,GRF002
1708,,"2025    ","41250103  ",생연동,"41250",동두천시,"41250",동두천시,5935310.7516174300,4565100.000000000,system,2025-07-15 22:07:36.392,system,2025-07-15 22:07:36.392,GRF002
1709,,"2025    ","41250104  ",광암동,"41250",동두천시,"41250",동두천시,10779943.4866333000,8320500.000000000,system,2025-07-15 22:07:56.354,system,2025-07-15 22:07:56.354,GRF002
1710,,"2025    ","41250105  ",걸산동,"41250",동두천시,"41250",동두천시,13405539.3304291000,10322100.000000000,system,2025-07-15 22:08:12.403,system,2025-07-15 22:08:12.403,GRF002
1711,,"2025    ","41250106  ",보산동,"41250",동두천시,"41250",동두천시,4268659.4341888400,3283100.000000000,system,2025-07-15 22:08:24.577,system,2025-07-15 22:08:24.577,GRF002
1712,,"2025    ","41250107  ",동두천동,"41250",동두천시,"41250",동두천시,3585396.1387634300,2755300.000000000,system,2025-07-15 22:08:35.424,system,2025-07-15 22:08:35.424,GRF002
1713,,"2025    ","41250108  ",안흥동,"41250",동두천시,"41250",동두천시,11171983.5773773000,8582700.000000000,system,2025-07-15 22:08:49.921,system,2025-07-15 22:08:49.921,GRF002
1714,,"2025    ","41250109  ",상봉암동,"41250",동두천시,"41250",동두천시,10758668.9680176000,8258200.000000000,system,2025-07-15 22:09:07.161,system,2025-07-15 22:09:07.161,GRF002
1715,,"2025    ","41250110  ",하봉암동,"41250",동두천시,"41250",동두천시,14507219.2792053000,11115000.000000000,system,2025-07-15 22:09:24.786,system,2025-07-15 22:09:24.786,GRF002
1716,,"2025    ","41250111  ",탑동동,"41250",동두천시,"41250",동두천시,27219165.7977448000,21088100.000000000,system,2025-07-15 22:09:58.938,system,2025-07-15 22:09:58.938,GRF002
1717,,"2025    ","41250112  ",상패동,"41250",동두천시,"41250",동두천시,9879172.3979950000,7628500.000000000,system,2025-07-15 22:10:13.514,system,2025-07-15 22:10:13.514,GRF002
1718,,"2025    ","41271101  ",일동,"41271",안산시 상록구,"41270",안산시,3205342.6034851100,2377700.000000000,system,2025-07-15 22:10:25.110,system,2025-07-15 22:10:25.110,GRF002
1719,,"2025    ","41271102  ",이동,"41271",안산시 상록구,"41270",안산시,2360369.3417816200,1753900.000000000,system,2025-07-15 22:10:35.804,system,2025-07-15 22:10:35.804,GRF002
1720,,"2025    ","41271103  ",사동,"41271",안산시 상록구,"41270",안산시,11443364.6647949000,8525700.000000000,system,2025-07-15 22:10:51.434,system,2025-07-15 22:10:51.434,GRF002
1721,,"2025    ","41271104  ",본오동,"41271",안산시 상록구,"41270",안산시,6346896.7135314900,4727500.000000000,system,2025-07-15 22:11:22.875,system,2025-07-15 22:11:22.875,GRF002
1722,,"2025    ","41271105  ",팔곡이동,"41271",안산시 상록구,"41270",안산시,3479626.5119171100,2573800.000000000,system,2025-07-15 22:11:36.425,system,2025-07-15 22:11:36.425,GRF002
1723,,"2025    ","41271106  ",양상동,"41271",안산시 상록구,"41270",안산시,4663041.7674408000,3493500.000000000,system,2025-07-15 22:11:47.644,system,2025-07-15 22:11:47.644,GRF002
1724,,"2025    ","41271107  ",부곡동,"41271",안산시 상록구,"41270",안산시,7829470.7370147700,5818300.000000000,system,2025-07-15 22:12:01.598,system,2025-07-15 22:12:01.598,GRF002
1725,,"2025    ","41360265  ",퇴계원읍,"41360",남양주시,"41360",남양주시,3960339.8612213100,3017200.000000000,system,2025-07-15 22:12:12.747,system,2025-07-15 22:12:12.747,GRF002
1726,,"2025    ","41360310  ",별내면,"41360",남양주시,"41360",남양주시,28865340.6973877000,21914100.000000000,system,2025-07-15 22:13:20.050,system,2025-07-15 22:13:20.050,GRF002
1727,,"2025    ","41360340  ",수동면,"41360",남양주시,"41360",남양주시,93949135.5721588000,71721900.000000000,system,2025-07-15 22:15:53.503,system,2025-07-15 22:15:53.503,GRF002
1728,,"2025    ","41271108  ",성포동,"41271",안산시 상록구,"41270",안산시,2060490.7475585900,1531600.000000000,system,2025-07-15 22:16:03.892,system,2025-07-15 22:16:03.892,GRF002
1729,,"2025    ","41360360  ",조안면,"41360",남양주시,"41360",남양주시,67561524.8175201000,50602200.000000000,system,2025-07-15 22:16:55.492,system,2025-07-15 22:16:55.492,GRF002
1730,,"2025    ","41370101  ",오산동,"41370",오산시,"41370",오산시,2246665.3908081100,1693400.000000000,system,2025-07-15 22:17:07.484,system,2025-07-15 22:17:07.484,GRF002
1731,,"2025    ","41550120  ",금석동,"41550",안성시,"41550",안성시,1664365.4345245400,1259200.000000000,system,2025-07-15 22:17:17.733,system,2025-07-15 22:17:17.733,GRF002
1732,,"2025    ","41271109  ",월피동,"41271",안산시 상록구,"41270",안산시,2222017.2500152600,1656800.000000000,system,2025-07-15 22:17:28.563,system,2025-07-15 22:17:28.563,GRF002
1733,,"2025    ","41271110  ",팔곡일동,"41271",안산시 상록구,"41270",안산시,5739857.8738555900,4246500.000000000,system,2025-07-15 22:17:40.909,system,2025-07-15 22:17:40.909,GRF002
1734,,"2025    ","41271111  ",건건동,"41271",안산시 상록구,"41270",안산시,4951621.2928314200,3669900.000000000,system,2025-07-15 22:17:53.475,system,2025-07-15 22:17:53.475,GRF002
1735,,"2025    ","41271112  ",사사동,"41271",안산시 상록구,"41270",안산시,6609998.5309143100,4918600.000000000,system,2025-07-15 22:18:06.499,system,2025-07-15 22:18:06.499,GRF002
1736,,"2025    ","41271113  ",수암동,"41271",안산시 상록구,"41270",안산시,4407570.5549316400,3287800.000000000,system,2025-07-15 22:18:17.979,system,2025-07-15 22:18:17.979,GRF002
